scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-09 19:12:46,https://us.soccerway.com/game/al-ahly-EPsYDm4A/al-ittihad-alexandria-WpApD7JG/?mid=hnwjHv9a,True,none,38,3.99,0.99,1.62,1.87,1.51,7.12,10.12,3.31,13.43
2026-04-09 19:12:59,https://us.soccerway.com/game/al-ahly-EPsYDm4A/al-masry-4b8hBolT/?mid=MZOmGhPb,True,none,33,2.03,1.46,1.65,1.7,1.95,5.63,8.93,3.24,25.6
2026-04-09 19:13:11,https://us.soccerway.com/game/al-ahly-EPsYDm4A/al-masry-4b8hBolT/?mid=QaHszFjD,True,none,117,2.24,0.54,1.56,1.99,1.82,5.62,8.3,3.56,37.45
2026-04-09 19:13:23,https://us.soccerway.com/game/al-ahly-EPsYDm4A/ceramica-cleopatra-ATasWtPS/?mid=GlWPnhzJ,False,no_stats,17,2.06,1.53,2.18,0.0,0.0,4.24,5.85,2.31,45.61
2026-04-09 19:13:31,https://us.soccerway.com/game/al-ahly-EPsYDm4A/ceramica-cleopatra-ATasWtPS/?mid=ULBpYl1C,True,none,33,2.14,0.51,1.85,0.62,1.6,5.59,6.86,3.65,56.11
2026-04-09 19:13:42,https://us.soccerway.com/game/al-ahly-EPsYDm4A/el-gaish-rRAQSp3M/?mid=tEbgjfs9,True,none,91,2.22,1.45,1.7,1.05,1.35,5.27,7.92,3.39,67.42
2026-04-09 19:13:53,https://us.soccerway.com/game/al-ahly-EPsYDm4A/el-gouna-EHDG5a4M/?mid=ncjLw8vK,True,none,91,2.17,0.84,2.06,0.74,1.95,6.18,7.88,2.15,77.45
2026-04-09 19:14:03,https://us.soccerway.com/game/al-ahly-EPsYDm4A/el-ismaily-Q79lCRYM/?mid=CvhU5ut3,False,no_lineups,87,2.28,1.88,1.8,1.17,2.16,6.24,9.43,2.61,89.49
2026-04-09 19:14:15,https://us.soccerway.com/game/al-ahly-EPsYDm4A/enppi-2wpo7PBj/?mid=jFG4CAON,True,none,33,2.66,0.95,2.22,0.53,1.8,6.68,8.3,3.69,101.48
2026-04-09 19:14:27,https://us.soccerway.com/game/al-ahly-EPsYDm4A/ghazl-el-mahallah-WYauVS3c/?mid=Uc56THH5,True,none,91,2.53,1.64,1.86,1.51,1.38,5.77,9.06,3.65,114.2
2026-04-09 19:14:40,https://us.soccerway.com/game/al-ahly-EPsYDm4A/haras-el-hodood-EckpUnJ3/?mid=S8Jr7qNO,False,no_stats,17,1.67,1.65,1.98,0.0,0.0,3.65,5.38,3.48,123.06
2026-04-09 19:14:49,https://us.soccerway.com/game/al-ahly-EPsYDm4A/haras-el-hodood-EckpUnJ3/?mid=hlbgd57F,True,none,115,2.53,0.55,1.6,0.55,1.52,5.65,6.89,2.42,132.37
2026-04-09 19:14:58,https://us.soccerway.com/game/al-ahly-EPsYDm4A/modern-sport-KCzFp0OB/?mid=fqV8OVZ8,True,none,91,2.54,1.12,1.64,1.82,1.82,6.0,9.09,3.7,145.16
2026-04-09 19:15:11,https://us.soccerway.com/game/al-ahly-EPsYDm4A/national-bank-egypt-Gx9ImdAm/?mid=Sdgrr8DF,False,no_stats,17,2.33,1.98,1.4,0.0,0.0,3.73,5.79,2.17,153.12
2026-04-09 19:15:19,https://us.soccerway.com/game/al-ahly-EPsYDm4A/national-bank-egypt-Gx9ImdAm/?mid=tj6b1ikC,True,none,115,2.2,1.96,1.69,0.54,1.56,5.45,8.09,3.55,164.76
2026-04-09 19:15:31,https://us.soccerway.com/game/al-ahly-EPsYDm4A/petrojet-0ImETQmG/?mid=2q1Ss6hM,True,none,115,2.58,1.06,1.69,1.55,1.75,6.02,8.78,2.4,175.95
2026-04-09 19:15:42,https://us.soccerway.com/game/al-ahly-EPsYDm4A/petrojet-0ImETQmG/?mid=f7DeFRde,False,no_stats,17,2.29,1.0,2.26,0.0,0.0,4.55,5.62,2.75,184.32
