scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-09 14:02:55,https://us.soccerway.com/game/arsenal-hA1Zm19f/aston-villa-W00wmLO0/?mid=Kp3vVSD5,True,none,116,4.34,1.52,1.88,1.38,1.65,7.87,10.91,7.76,18.67
2026-04-09 14:03:14,https://us.soccerway.com/game/arsenal-hA1Zm19f/aston-villa-W00wmLO0/?mid=roTgQO9m,True,none,116,2.44,1.12,1.39,1.45,1.98,5.81,8.51,6.89,34.07
2026-04-09 14:03:29,https://us.soccerway.com/game/arsenal-hA1Zm19f/bournemouth-OtpNdwrc/?mid=0M7yxyRk,True,none,116,2.95,0.53,1.63,0.69,1.75,6.33,7.7,6.79,48.55
2026-04-09 14:03:43,https://us.soccerway.com/game/arsenal-hA1Zm19f/brentford-xYe7DwID/?mid=MeC5HfRF,True,none,118,2.45,1.16,1.63,0.5,1.61,5.69,7.52,5.18,61.25
2026-04-09 14:03:56,https://us.soccerway.com/game/arsenal-hA1Zm19f/brentford-xYe7DwID/?mid=lKNJm8ak,True,none,118,1.68,0.78,1.68,1.59,1.56,4.92,7.44,7.62,76.32
2026-04-09 14:04:11,https://us.soccerway.com/game/arsenal-hA1Zm19f/brighton-2XrRecc3/?mid=CpqN5Cpf,False,no_stats,18,3.04,0.76,2.43,0.0,0.0,5.47,6.3,6.96,89.58
2026-04-09 14:04:24,https://us.soccerway.com/game/arsenal-hA1Zm19f/brighton-2XrRecc3/?mid=QaZdqm9d,True,none,116,2.11,1.65,1.54,0.99,1.51,5.16,7.96,5.72,103.26
2026-04-09 14:04:38,https://us.soccerway.com/game/arsenal-hA1Zm19f/burnley-z3dmTMMO/?mid=MJEFTO3B,True,none,118,3.06,1.46,1.89,1.06,2.08,7.03,9.71,6.69,119.66
2026-04-09 14:04:55,https://us.soccerway.com/game/arsenal-hA1Zm19f/chelsea-4fGZN2oK/?mid=CE2gREmB,True,none,118,2.24,0.55,1.75,0.9,1.77,5.76,7.37,6.93,133.96
2026-04-09 14:05:09,https://us.soccerway.com/game/arsenal-hA1Zm19f/chelsea-4fGZN2oK/?mid=Imk5ldcT,True,none,118,2.49,0.74,1.55,1.49,1.61,5.65,8.04,5.24,147.25
2026-04-09 14:05:22,https://us.soccerway.com/game/arsenal-hA1Zm19f/crystal-palace-AovF1Mia/?mid=t6dj6U5m,True,none,116,3.14,1.68,1.73,1.95,1.87,6.74,10.53,5.57,163.35
2026-04-09 14:05:38,https://us.soccerway.com/game/arsenal-hA1Zm19f/everton-KluSTr9s/?mid=4OXbaaaf,True,none,116,1.92,1.9,1.47,1.07,2.01,5.4,8.54,7.24,179.13
2026-04-09 14:05:54,https://us.soccerway.com/game/arsenal-hA1Zm19f/everton-KluSTr9s/?mid=hCp10H8E,True,none,116,1.94,1.76,1.64,1.05,1.75,5.33,8.3,5.05,192.47
2026-04-09 14:06:07,https://us.soccerway.com/game/arsenal-hA1Zm19f/fulham-69ZiU2Om/?mid=6kwlldp2,True,none,116,2.2,0.63,1.53,0.75,1.45,5.18,6.71,6.9,206.08
2026-04-09 14:06:21,https://us.soccerway.com/game/arsenal-hA1Zm19f/leeds-tUxUbLR2/?mid=Sp1AidqQ,True,none,118,3.24,1.17,1.83,1.88,1.85,6.92,10.13,6.31,222.53
2026-04-09 14:06:37,https://us.soccerway.com/game/arsenal-hA1Zm19f/leeds-tUxUbLR2/?mid=zFCHVyGF,True,none,118,2.46,0.55,1.49,0.52,1.73,5.68,6.93,7.52,236.97
2026-04-09 14:06:52,https://us.soccerway.com/game/arsenal-hA1Zm19f/liverpool-lId4TMwf/?mid=KvGXh5Dt,True,none,116,2.34,1.33,1.9,1.51,1.93,6.17,9.2,7.02,253.19
2026-04-09 14:07:08,https://us.soccerway.com/game/arsenal-hA1Zm19f/liverpool-lId4TMwf/?mid=SC5rmMjl,True,none,116,2.31,1.84,1.96,1.71,1.55,5.82,9.54,8.0,270.73
2026-04-09 14:07:26,https://us.soccerway.com/game/arsenal-hA1Zm19f/manchester-city-Wtn9Stg0/?mid=OUNtGjHL,True,none,116,2.52,1.77,1.8,1.56,1.83,6.15,9.65,6.43,286.81
2026-04-09 14:07:42,https://us.soccerway.com/game/arsenal-hA1Zm19f/manchester-united-ppjDR086/?mid=YqgQO69M,True,none,116,2.28,1.1,2.01,0.57,1.73,6.02,7.85,7.93,302.59
2026-04-09 14:07:58,https://us.soccerway.com/game/arsenal-hA1Zm19f/manchester-united-ppjDR086/?mid=jRxEBGOq,True,none,118,2.24,0.9,1.92,1.51,1.84,6.0,8.59,7.93,319.11
2026-04-09 14:08:14,https://us.soccerway.com/game/arsenal-hA1Zm19f/newcastle-utd-p6ahwuwJ/?mid=CUIIHO9N,True,none,118,2.49,0.95,1.81,1.51,1.8,6.1,8.72,5.15,332.98
2026-04-09 14:08:28,https://us.soccerway.com/game/arsenal-hA1Zm19f/nottingham-UsushcZr/?mid=SOsN3MRb,True,none,118,2.53,1.3,2.07,1.63,1.91,6.51,9.6,6.6,349.18
2026-04-09 14:08:44,https://us.soccerway.com/game/arsenal-hA1Zm19f/nottingham-UsushcZr/?mid=YVDiA7fT,True,none,116,2.47,1.02,1.57,1.03,1.64,5.68,7.89,5.59,362.66
2026-04-09 14:08:58,https://us.soccerway.com/game/arsenal-hA1Zm19f/sunderland-WSzc94ws/?mid=K24WdiL5,True,none,116,3.26,1.41,1.83,0.75,1.74,6.83,9.13,6.2,377.99
2026-04-09 14:09:13,https://us.soccerway.com/game/arsenal-hA1Zm19f/sunderland-WSzc94ws/?mid=pb7dPlO0,True,none,116,2.09,1.39,2.02,0.6,1.75,5.86,8.01,5.87,391.86
2026-04-09 14:09:27,https://us.soccerway.com/game/arsenal-hA1Zm19f/tottenham-UDg08Ohm/?mid=rZAxVdln,True,none,116,3.1,1.9,1.64,1.96,1.58,6.32,10.34,4.43,406.64
2026-04-09 14:09:42,https://us.soccerway.com/game/arsenal-hA1Zm19f/tottenham-UDg08Ohm/?mid=xnqNuA8s,True,none,116,2.45,0.93,1.87,1.32,2.05,6.37,8.79,6.58,422.0
2026-04-09 14:09:57,https://us.soccerway.com/game/arsenal-hA1Zm19f/west-ham-Cxq57r8g/?mid=KztpYqf4,True,none,116,2.54,0.86,1.88,1.2,1.56,5.98,8.21,6.32,436.53
2026-04-09 14:10:12,https://us.soccerway.com/game/arsenal-hA1Zm19f/wolves-j3Azpf5d/?mid=4ISGXRYA,True,none,118,1.84,1.95,1.64,0.68,1.75,5.23,8.02,4.55,449.1
2026-04-09 14:10:24,https://us.soccerway.com/game/arsenal-hA1Zm19f/wolves-j3Azpf5d/?mid=rXDVZ0h4,True,none,118,2.57,0.56,1.86,1.19,1.9,6.33,8.22,4.28,461.6
2026-04-09 14:10:37,https://us.soccerway.com/game/aston-villa-W00wmLO0/bournemouth-OtpNdwrc/?mid=8dxrKgnL,True,none,118,3.01,1.21,1.51,1.25,1.86,6.38,9.0,6.02,476.62
2026-04-09 14:10:52,https://us.soccerway.com/game/aston-villa-W00wmLO0/bournemouth-OtpNdwrc/?mid=GUcueVkI,True,none,116,2.75,1.43,1.55,0.59,1.72,6.02,8.2,7.77,492.59
2026-04-09 14:11:08,https://us.soccerway.com/game/aston-villa-W00wmLO0/brentford-xYe7DwID/?mid=00ScB7U0,True,none,116,2.0,1.14,1.68,0.89,1.54,5.22,7.41,4.73,504.73
2026-04-09 14:11:20,https://us.soccerway.com/game/aston-villa-W00wmLO0/brentford-xYe7DwID/?mid=YBkFXzhf,True,none,116,2.76,1.02,1.49,0.85,1.63,5.88,7.91,5.36,518.01
2026-04-09 14:11:33,https://us.soccerway.com/game/aston-villa-W00wmLO0/brighton-2XrRecc3/?mid=4nnmgUyS,True,none,118,1.95,0.75,1.8,0.75,1.58,5.33,7.0,7.5,532.5
2026-04-09 14:11:48,https://us.soccerway.com/game/aston-villa-W00wmLO0/brighton-2XrRecc3/?mid=EgipACJk,True,none,118,2.9,1.88,1.59,1.71,1.91,6.4,10.15,6.01,548.66
2026-04-09 14:12:04,https://us.soccerway.com/game/aston-villa-W00wmLO0/burnley-z3dmTMMO/?mid=6ivhWNOG,True,none,118,2.66,0.75,1.33,1.18,1.71,5.7,7.79,6.83,563.28
2026-04-09 14:12:18,https://us.soccerway.com/game/aston-villa-W00wmLO0/chelsea-4fGZN2oK/?mid=Y1fIjVGM,True,none,116,1.96,0.9,1.58,0.51,1.77,5.31,6.88,6.61,576.77
2026-04-09 14:12:32,https://us.soccerway.com/game/aston-villa-W00wmLO0/chelsea-4fGZN2oK/?mid=f5IQPXyQ,True,none,118,2.18,1.25,1.37,0.86,1.79,5.34,7.61,4.13,588.51
2026-04-09 14:12:44,https://us.soccerway.com/game/aston-villa-W00wmLO0/crystal-palace-AovF1Mia/?mid=r1HIlZRh,True,none,116,2.04,1.26,1.7,0.7,1.7,5.44,7.55,5.84,601.9
2026-04-09 14:12:57,https://us.soccerway.com/game/aston-villa-W00wmLO0/crystal-palace-AovF1Mia/?mid=vLfbv6bm,True,none,118,2.87,1.26,1.9,1.23,1.58,6.35,9.01,7.16,618.08
2026-04-09 14:13:13,https://us.soccerway.com/game/aston-villa-W00wmLO0/everton-KluSTr9s/?mid=QqZ8ajtB,True,none,115,3.04,0.8,1.62,0.73,1.58,6.24,7.94,6.68,632.7
2026-04-09 14:13:28,https://us.soccerway.com/game/aston-villa-W00wmLO0/everton-KluSTr9s/?mid=lC9b3DXF,True,none,116,2.11,0.6,1.75,1.37,1.87,5.73,7.84,6.4,646.94
2026-04-09 14:13:42,https://us.soccerway.com/game/aston-villa-W00wmLO0/fulham-69ZiU2Om/?mid=CWkRLF4s,True,none,118,2.48,1.52,1.35,0.98,1.92,5.75,8.41,4.08,659.42
2026-04-09 14:13:55,https://us.soccerway.com/game/aston-villa-W00wmLO0/leeds-tUxUbLR2/?mid=4M24hmhm,True,none,116,2.86,0.66,1.5,1.52,1.61,5.97,8.3,7.97,675.7
2026-04-09 14:14:11,https://us.soccerway.com/game/aston-villa-W00wmLO0/leeds-tUxUbLR2/?mid=G8MZEpbl,True,none,116,3.05,1.58,1.4,1.73,1.57,6.02,9.49,5.76,690.95
2026-04-09 14:14:26,https://us.soccerway.com/game/aston-villa-W00wmLO0/liverpool-lId4TMwf/?mid=OSYjMOBi,False,no_stats,14,3.98,0.61,3.5,0.0,0.0,7.48,8.18,5.59,704.71
2026-04-09 14:14:40,https://us.soccerway.com/game/aston-villa-W00wmLO0/manchester-city-Wtn9Stg0/?mid=EJfb48z0,True,none,116,2.92,1.24,2.07,0.8,1.88,6.87,9.09,4.34,718.14
2026-04-09 14:14:53,https://us.soccerway.com/game/aston-villa-W00wmLO0/manchester-united-ppjDR086/?mid=OtdbtdHr,True,none,112,3.09,1.7,1.77,1.21,1.41,6.27,9.35,4.14,731.63
2026-04-09 14:15:07,https://us.soccerway.com/game/aston-villa-W00wmLO0/manchester-united-ppjDR086/?mid=UgXnfPvC,True,none,118,1.51,1.89,1.75,1.28,1.37,4.63,7.95,6.64,746.22
2026-04-09 14:15:22,https://us.soccerway.com/game/aston-villa-W00wmLO0/newcastle-utd-p6ahwuwJ/?mid=CbKh6Ln4,True,none,116,2.77,1.11,1.54,1.61,1.46,5.77,8.65,4.11,758.98
2026-04-09 14:15:34,https://us.soccerway.com/game/aston-villa-W00wmLO0/newcastle-utd-p6ahwuwJ/?mid=tEAzuJaK,True,none,118,3.05,1.91,1.81,1.73,1.61,6.47,10.25,6.41,775.64
2026-04-09 14:15:51,https://us.soccerway.com/game/aston-villa-W00wmLO0/nottingham-UsushcZr/?mid=GlW4sc3S,True,none,116,2.17,0.61,1.32,1.36,1.86,5.35,7.47,7.58,790.69
2026-04-09 14:16:06,https://us.soccerway.com/game/aston-villa-W00wmLO0/sunderland-WSzc94ws/?mid=4QSa5fK0,True,none,116,3.2,1.21,1.42,0.9,1.39,6.01,8.29,4.35,803.34
2026-04-09 14:16:19,https://us.soccerway.com/game/aston-villa-W00wmLO0/tottenham-UDg08Ohm/?mid=GOSXmmjJ,True,none,116,2.22,1.44,2.05,1.74,2.12,6.39,9.75,4.66,817.74
2026-04-09 14:16:33,https://us.soccerway.com/game/aston-villa-W00wmLO0/west-ham-Cxq57r8g/?mid=IsUQb4X9,True,none,118,2.77,0.96,1.75,1.53,1.75,6.27,8.92,7.57,834.23
2026-04-09 14:16:50,https://us.soccerway.com/game/aston-villa-W00wmLO0/west-ham-Cxq57r8g/?mid=U7CL8Og5,True,none,116,1.36,0.62,1.33,1.59,1.51,4.2,6.56,7.71,848.5
2026-04-09 14:17:04,https://us.soccerway.com/game/aston-villa-W00wmLO0/wolves-j3Azpf5d/?mid=Eehlhvb4,True,none,116,3.18,1.69,1.51,1.94,1.77,6.46,10.26,6.55,865.31
2026-04-09 14:17:21,https://us.soccerway.com/game/aston-villa-W00wmLO0/wolves-j3Azpf5d/?mid=S4iAhinA,True,none,116,2.11,0.97,1.52,1.04,1.77,5.4,7.57,6.98,879.85
2026-04-09 14:17:35,https://us.soccerway.com/game/bournemouth-OtpNdwrc/brentford-xYe7DwID/?mid=8CxW3jF6,True,none,118,2.74,1.11,1.93,1.6,2.07,6.74,9.62,4.66,894.14
2026-04-09 14:17:50,https://us.soccerway.com/game/bournemouth-OtpNdwrc/brentford-xYe7DwID/?mid=IZVlo9vp,True,none,116,2.1,1.99,1.67,0.73,1.94,5.71,8.59,4.48,907.21
2026-04-09 14:18:03,https://us.soccerway.com/game/bournemouth-OtpNdwrc/brighton-2XrRecc3/?mid=MBSHcUAN,True,none,116,3.22,0.65,1.71,1.95,1.51,6.44,9.22,6.56,922.99
2026-04-09 14:18:18,https://us.soccerway.com/game/bournemouth-OtpNdwrc/brighton-2XrRecc3/?mid=zkoV10dB,True,none,118,2.51,0.61,1.56,1.78,1.77,5.84,8.38,6.62,937.99
2026-04-09 14:18:33,https://us.soccerway.com/game/bournemouth-OtpNdwrc/burnley-z3dmTMMO/?mid=8GUFeHbJ,True,none,116,2.38,0.86,1.89,1.44,1.48,5.75,8.22,5.52,951.73
