scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-09 16:52:30,https://us.soccerway.com/game/angers-SAlF91iL/auxerre-MTLr36WA/?mid=zF2vhaVG,True,none,116,6.39,1.78,2.21,0.53,2.27,10.87,13.35,3.19,16.54
2026-04-09 16:52:46,https://us.soccerway.com/game/angers-SAlF91iL/brest-Cr4VGaUl/?mid=27cNRmaL,True,none,112,2.61,0.91,1.91,0.53,2.36,6.88,8.46,3.04,28.04
2026-04-09 16:52:58,https://us.soccerway.com/game/angers-SAlF91iL/le-havre-CIEe04GT/?mid=KIKWhfY0,True,none,116,3.15,0.9,5.73,0.82,1.67,10.55,12.43,3.4,43.87
2026-04-09 16:53:13,https://us.soccerway.com/game/angers-SAlF91iL/lens-IBmris38/?mid=bkiK9OdJ,False,no_stats,18,2.94,0.67,1.67,0.0,0.0,4.61,5.38,3.66,52.91
2026-04-09 16:53:22,https://us.soccerway.com/game/angers-SAlF91iL/lens-IBmris38/?mid=vgQi3gRP,True,none,116,2.44,0.72,1.65,0.52,1.48,5.57,6.98,3.9,63.79
2026-04-09 16:53:33,https://us.soccerway.com/game/angers-SAlF91iL/lille-pfDZL71o/?mid=nBFFSr25,False,no_stats,18,2.99,1.57,1.6,0.0,0.0,4.59,6.25,3.07,73.11
2026-04-09 16:53:43,https://us.soccerway.com/game/angers-SAlF91iL/lille-pfDZL71o/?mid=rkcdKWqR,True,none,115,2.59,1.08,1.64,1.71,1.84,6.07,9.03,2.13,84.27
2026-04-09 16:53:54,https://us.soccerway.com/game/angers-SAlF91iL/lorient-jgNAYRGi/?mid=EZlWdxn3,True,none,116,1.87,1.23,1.62,1.87,1.69,5.18,8.45,2.92,95.64
2026-04-09 16:54:05,https://us.soccerway.com/game/angers-SAlF91iL/lorient-jgNAYRGi/?mid=Mmlr5Tnp,True,none,116,2.34,1.57,1.51,1.7,1.68,5.53,8.98,2.62,107.24
2026-04-09 16:54:17,https://us.soccerway.com/game/angers-SAlF91iL/lyon-2akflumR/?mid=MuKE8l35,True,none,115,1.53,1.3,1.3,1.15,1.61,4.44,7.03,3.91,118.17
2026-04-09 16:54:28,https://us.soccerway.com/game/angers-SAlF91iL/lyon-2akflumR/?mid=tK3L7S7k,True,none,116,2.5,0.62,1.93,1.45,1.84,6.27,8.52,2.25,128.94
2026-04-09 16:54:39,https://us.soccerway.com/game/angers-SAlF91iL/marseille-SblU3Hee/?mid=OSAOLq84,True,none,118,1.98,1.68,1.6,1.95,1.47,5.05,8.84,2.62,140.4
2026-04-09 16:54:50,https://us.soccerway.com/game/angers-SAlF91iL/marseille-SblU3Hee/?mid=fLYQLzkL,True,none,116,2.23,1.39,1.69,0.78,1.55,5.47,7.81,2.17,150.38
2026-04-09 16:55:00,https://us.soccerway.com/game/angers-SAlF91iL/metz-4v0yqlWc/?mid=8YTN2tQh,True,none,116,2.42,0.57,1.8,0.95,1.65,5.87,7.54,2.58,160.5
2026-04-09 16:55:10,https://us.soccerway.com/game/angers-SAlF91iL/metz-4v0yqlWc/?mid=8tr8yVJP,True,none,116,1.83,1.7,1.8,1.27,1.75,5.38,8.53,2.17,171.21
2026-04-09 16:55:21,https://us.soccerway.com/game/angers-SAlF91iL/monaco-2PIvr8o4/?mid=dWoHjUXj,True,none,116,2.93,1.08,1.87,1.32,1.82,6.62,9.18,3.84,184.22
2026-04-09 16:55:34,https://us.soccerway.com/game/angers-SAlF91iL/monaco-2PIvr8o4/?mid=lASUYVbK,True,none,118,2.99,1.15,1.46,0.52,1.54,5.99,7.83,3.36,195.42
2026-04-09 16:55:45,https://us.soccerway.com/game/angers-SAlF91iL/nantes-veuetnGG/?mid=WUBivnhc,True,none,116,3.2,0.82,1.57,1.6,1.48,6.25,8.84,2.14,206.4
2026-04-09 16:55:56,https://us.soccerway.com/game/angers-SAlF91iL/nantes-veuetnGG/?mid=Y3NSxrr3,True,none,116,2.91,1.7,2.54,1.63,1.6,7.05,10.54,2.74,219.68
2026-04-09 16:56:09,https://us.soccerway.com/game/angers-SAlF91iL/nice-YagoQJpq/?mid=KE8MsLbk,True,none,116,2.57,1.64,1.35,1.1,1.6,5.52,8.44,3.26,231.39
2026-04-09 16:56:21,https://us.soccerway.com/game/angers-SAlF91iL/nice-YagoQJpq/?mid=bo9pQ4bc,True,none,116,2.68,1.54,1.56,1.16,1.57,5.81,8.68,2.43,242.5
2026-04-09 16:56:32,https://us.soccerway.com/game/angers-SAlF91iL/paris-fc-0OEHEprs/?mid=SMhjzqNc,True,none,116,2.16,1.07,1.35,1.41,1.54,5.05,7.68,2.09,252.27
2026-04-09 16:56:42,https://us.soccerway.com/game/angers-SAlF91iL/paris-fc-0OEHEprs/?mid=SOmYDjqp,True,none,116,2.3,1.82,1.72,1.2,1.69,5.71,8.88,3.36,264.51
2026-04-09 16:56:54,https://us.soccerway.com/game/angers-SAlF91iL/psg-CjhkPw0k/?mid=tMrAe41S,True,none,116,1.46,1.05,1.86,1.11,1.66,4.98,7.29,2.38,274.18
