scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-11 16:59:20,https://us.soccerway.com/game/atlas-AVOJAt4f/atletico-san-luis-OYSN90J0/?mid=CKZwyKUA,True,none,94,2.72,1.65,1.71,0.7,1.96,6.39,8.91,2.78,11.69
2026-04-11 16:59:31,https://us.soccerway.com/game/atlas-AVOJAt4f/atletico-san-luis-OYSN90J0/?mid=YFekayiI,True,none,42,2.17,1.13,2.05,0.93,1.66,5.88,8.08,3.06,22.83
2026-04-11 16:59:43,https://us.soccerway.com/game/atlas-AVOJAt4f/club-america-vyrswtJm/?mid=f71twCjK,True,none,44,2.76,1.07,1.57,0.91,1.78,6.11,8.23,2.96,34.02
2026-04-11 16:59:54,https://us.soccerway.com/game/atlas-AVOJAt4f/club-america-vyrswtJm/?mid=vTUAf5R0,True,none,92,2.56,1.79,1.65,1.91,1.67,5.88,9.73,2.66,46.41
2026-04-11 17:00:06,https://us.soccerway.com/game/atlas-AVOJAt4f/club-leon-l0iuHPBQ/?mid=8lbdzPhT,True,none,56,2.28,0.6,1.62,1.47,2.02,5.92,8.15,2.8,57.36
2026-04-11 17:00:17,https://us.soccerway.com/game/atlas-AVOJAt4f/club-leon-l0iuHPBQ/?mid=UXZyXrmf,True,none,92,2.34,0.61,1.66,1.46,1.77,5.77,7.98,2.16,67.5
2026-04-11 17:00:27,https://us.soccerway.com/game/atlas-AVOJAt4f/club-tijuana-nuNVeQkr/?mid=6aIl5qh3,True,none,56,2.44,1.45,1.45,1.86,2.05,5.94,9.39,2.55,79.43
2026-04-11 17:00:39,https://us.soccerway.com/game/atlas-AVOJAt4f/club-tijuana-nuNVeQkr/?mid=nayTqlDr,True,none,94,2.37,1.86,1.52,1.67,1.94,5.83,9.51,3.97,92.91
2026-04-11 17:00:53,https://us.soccerway.com/game/atlas-AVOJAt4f/club-tijuana-nuNVeQkr/?mid=tvEkq8nm,True,none,92,2.32,1.22,1.4,1.01,1.48,5.2,7.56,2.88,103.35
2026-04-11 17:01:03,https://us.soccerway.com/game/atlas-AVOJAt4f/cruz-azul-G8PFBMll/?mid=21pBZo3B,True,none,56,2.55,0.69,1.73,0.93,1.91,6.19,7.96,3.81,115.12
2026-04-11 17:01:15,https://us.soccerway.com/game/atlas-AVOJAt4f/cruz-azul-G8PFBMll/?mid=GnTLvzk3,True,none,92,2.69,1.42,1.64,1.48,1.8,6.13,9.19,2.7,127.01
2026-04-11 17:01:27,https://us.soccerway.com/game/atlas-AVOJAt4f/guadalajara-chivas-Y5TaMKY6/?mid=6cNu9v1t,True,none,92,2.14,1.69,1.8,0.61,1.69,5.63,8.09,2.36,137.47
2026-04-11 17:01:37,https://us.soccerway.com/game/atlas-AVOJAt4f/guadalajara-chivas-Y5TaMKY6/?mid=E5yW2rxB,True,none,116,2.32,1.94,1.49,1.41,1.44,5.25,8.75,2.71,148.93
2026-04-11 17:01:49,https://us.soccerway.com/game/atlas-AVOJAt4f/guadalajara-chivas-Y5TaMKY6/?mid=t2z8Givq,True,none,42,2.44,1.99,1.85,0.96,1.99,6.28,9.4,3.8,162.12
2026-04-11 17:02:02,https://us.soccerway.com/game/atlas-AVOJAt4f/juarez-2wZp8NAh/?mid=0bDTyfGc,True,none,116,2.4,1.06,1.36,1.29,1.57,5.33,7.83,2.61,172.56
2026-04-11 17:02:12,https://us.soccerway.com/game/atlas-AVOJAt4f/juarez-2wZp8NAh/?mid=YJJDbAaE,True,none,44,2.5,0.81,1.89,1.13,1.77,6.16,8.24,3.89,184.7
2026-04-11 17:02:25,https://us.soccerway.com/game/atlas-AVOJAt4f/mazatlan-fc-AXl5ehGE/?mid=2Vs15MuJ,True,none,116,3.68,1.28,1.49,1.97,1.78,6.95,10.35,2.86,197.91
2026-04-11 17:02:38,https://us.soccerway.com/game/atlas-AVOJAt4f/mazatlan-fc-AXl5ehGE/?mid=vBemDwkl,True,none,44,2.15,0.84,1.74,0.9,1.57,5.46,7.33,3.16,208.4
2026-04-11 17:02:48,https://us.soccerway.com/game/atlas-AVOJAt4f/monterrey-Ya23C2Zs/?mid=QBJBAkyG,True,none,94,2.16,1.01,1.5,1.17,1.7,5.36,7.69,2.47,218.56
2026-04-11 17:02:58,https://us.soccerway.com/game/atlas-AVOJAt4f/monterrey-Ya23C2Zs/?mid=nyNoCi5m,True,none,56,2.21,0.87,1.96,1.98,1.58,5.75,8.76,2.51,229.83
2026-04-11 17:03:10,https://us.soccerway.com/game/atlas-AVOJAt4f/necaxa-nw32pOQD/?mid=EeGBpHZq,True,none,92,2.63,1.57,1.62,1.8,1.64,5.89,9.42,3.16,242.41
2026-04-11 17:03:22,https://us.soccerway.com/game/atlas-AVOJAt4f/necaxa-nw32pOQD/?mid=W2BWB3S1,True,none,56,2.11,0.74,1.84,0.7,1.71,5.66,7.24,3.68,253.33
2026-04-11 17:03:33,https://us.soccerway.com/game/atlas-AVOJAt4f/pachuca-QT16qrtK/?mid=MLs580oT,True,none,42,2.41,0.66,1.36,1.12,1.49,5.26,7.18,3.81,264.32
2026-04-11 17:03:44,https://us.soccerway.com/game/atlas-AVOJAt4f/pachuca-QT16qrtK/?mid=rubvbX87,True,none,92,2.44,1.1,1.61,0.86,2.4,6.45,8.57,2.04,274.93
2026-04-11 17:03:55,https://us.soccerway.com/game/atlas-AVOJAt4f/puebla-pO5ijKm0/?mid=OUiAsCPF,True,none,44,2.46,1.91,1.42,0.72,1.83,5.71,8.47,3.91,287.31
2026-04-11 17:04:07,https://us.soccerway.com/game/atlas-AVOJAt4f/puebla-pO5ijKm0/?mid=UTsksrTi,True,none,94,2.35,1.5,1.63,1.54,1.96,5.94,9.13,2.41,298.85
2026-04-11 17:04:19,https://us.soccerway.com/game/atlas-AVOJAt4f/queretaro-fqJAznPc/?mid=2opNkkzQ,True,none,42,2.54,1.23,2.0,0.84,1.48,6.02,8.23,2.48,309.56
2026-04-11 17:04:30,https://us.soccerway.com/game/atlas-AVOJAt4f/queretaro-fqJAznPc/?mid=vPfNZq8O,True,none,116,2.68,1.06,1.91,0.56,1.55,6.14,7.91,3.61,321.08
2026-04-11 17:04:41,https://us.soccerway.com/game/atlas-AVOJAt4f/santos-laguna-EBPEFrRQ/?mid=8zXiTL45,True,none,44,2.32,1.71,1.74,0.93,1.48,5.54,8.31,2.07,331.46
2026-04-11 17:04:51,https://us.soccerway.com/game/atlas-AVOJAt4f/santos-laguna-EBPEFrRQ/?mid=G0jTb7ff,True,none,94,2.88,1.6,1.5,1.13,1.53,5.91,8.78,3.39,343.63
2026-04-11 17:05:04,https://us.soccerway.com/game/atlas-AVOJAt4f/tigres-uanl-Iy4albIC/?mid=f9OVNQSP,False,no_lineups,40,2.8,1.86,1.9,0.68,1.79,6.49,9.19,3.29,356.11
2026-04-11 17:05:16,https://us.soccerway.com/game/atlas-AVOJAt4f/tigres-uanl-Iy4albIC/?mid=nmLvRVxf,True,none,92,2.64,0.52,1.46,1.39,1.56,5.66,7.73,2.49,366.33
2026-04-11 17:05:26,https://us.soccerway.com/game/atlas-AVOJAt4f/toluca-8hiBr2eQ/?mid=0OjikFup,True,none,44,1.85,1.08,1.88,1.97,1.85,5.58,8.78,2.32,377.43
2026-04-11 17:05:37,https://us.soccerway.com/game/atlas-AVOJAt4f/toluca-8hiBr2eQ/?mid=Mo5h1Aq9,True,none,118,2.37,1.21,1.48,1.77,1.86,5.71,8.86,3.5,389.79
2026-04-11 17:05:50,https://us.soccerway.com/game/atlas-AVOJAt4f/unam-pumas-UB73mIXI/?mid=K0JHhHFU,True,none,92,2.71,1.56,1.48,1.6,1.88,6.07,9.37,3.79,402.95
2026-04-11 17:06:03,https://us.soccerway.com/game/atlas-AVOJAt4f/unam-pumas-UB73mIXI/?mid=bouFcOFD,True,none,44,2.55,0.63,1.53,0.66,1.92,6.0,7.43,2.69,413.06
2026-04-11 17:06:13,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/club-america-vyrswtJm/?mid=UoDMdlUQ,True,none,42,1.81,1.61,1.55,0.63,1.49,4.85,7.24,2.36,422.66
2026-04-11 17:06:23,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/club-america-vyrswtJm/?mid=WvmzBbVb,True,none,92,2.54,0.98,1.65,0.95,1.55,5.74,7.83,2.24,432.73
2026-04-11 17:06:33,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/club-leon-l0iuHPBQ/?mid=YZJ1r7Sa,True,none,44,2.57,1.3,1.72,0.61,1.78,6.07,8.13,2.92,443.78
2026-04-11 17:06:44,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/club-leon-l0iuHPBQ/?mid=bNEvhasA,True,none,94,2.38,1.3,1.7,0.83,1.51,5.59,7.87,2.19,453.84
2026-04-11 17:06:54,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/club-tijuana-nuNVeQkr/?mid=ABwth66e,True,none,116,2.84,0.98,1.9,1.82,1.9,6.64,9.58,3.88,467.31
2026-04-11 17:07:07,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/club-tijuana-nuNVeQkr/?mid=jHg2qYf3,True,none,44,2.23,1.9,1.43,1.4,1.71,5.37,8.81,3.28,479.4
2026-04-11 17:07:19,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/cruz-azul-G8PFBMll/?mid=GdrDyaFF,True,none,44,2.66,0.69,1.55,1.33,1.67,5.88,8.04,2.42,489.86
2026-04-11 17:07:30,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/cruz-azul-G8PFBMll/?mid=pUy2dRdl,True,none,92,1.98,0.91,1.53,0.55,1.67,5.18,6.78,2.28,498.92
2026-04-11 17:07:39,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/guadalajara-chivas-Y5TaMKY6/?mid=bq8J9O8C,True,none,92,2.79,0.73,1.92,1.96,1.34,6.05,8.9,3.74,511.56
2026-04-11 17:07:52,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/guadalajara-chivas-Y5TaMKY6/?mid=jRlzzGEi,True,none,56,2.51,1.21,1.48,1.38,2.03,6.02,8.76,3.42,523.75
2026-04-11 17:08:04,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/juarez-2wZp8NAh/?mid=AF14iuFi,True,none,92,2.63,0.52,1.69,1.58,1.51,5.83,8.08,3.09,534.92
2026-04-11 17:08:15,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/juarez-2wZp8NAh/?mid=KMO411iS,True,none,56,2.68,1.53,1.39,0.88,1.84,5.91,8.47,2.81,546.2
2026-04-11 17:08:26,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/mazatlan-fc-AXl5ehGE/?mid=80Gr2q66,False,no_lineups,40,2.66,1.75,1.44,1.04,1.99,6.09,9.03,3.32,558.55
2026-04-11 17:08:39,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/mazatlan-fc-AXl5ehGE/?mid=fLlPQT7d,True,none,118,2.05,1.09,1.76,0.7,1.76,5.57,7.5,2.45,568.51
2026-04-11 17:08:49,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/monterrey-Ya23C2Zs/?mid=290JAsKq,True,none,92,2.87,0.61,1.88,0.75,1.66,6.41,7.91,2.01,578.43
2026-04-11 17:08:59,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/monterrey-Ya23C2Zs/?mid=4tgN2GeS,True,none,92,2.55,0.54,1.5,1.84,1.91,5.96,8.5,2.44,589.37
2026-04-11 17:09:10,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/monterrey-Ya23C2Zs/?mid=pWlxMDGL,True,none,42,2.21,0.78,1.52,0.96,1.71,5.44,7.32,3.54,600.23
2026-04-11 17:09:20,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/monterrey-Ya23C2Zs/?mid=zNbR8Lld,True,none,92,2.39,1.13,1.47,1.87,1.79,5.65,8.8,3.91,612.94
2026-04-11 17:09:33,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/necaxa-nw32pOQD/?mid=rcDpJQIU,True,none,56,2.58,0.71,1.44,1.85,1.59,5.61,8.32,2.24,623.5
2026-04-11 17:09:44,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/necaxa-nw32pOQD/?mid=ry0Bor2m,True,none,92,2.44,1.88,2.07,1.2,1.35,5.86,9.07,2.02,634.58
2026-04-11 17:09:55,https://us.soccerway.com/game/atletico-san-luis-OYSN90J0/pachuca-QT16qrtK/?mid=Wt8dJ3Mi,True,none,116,2.32,1.73,1.55,1.51,1.77,5.64,9.03,3.37,646.98
