scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-16 11:34:01,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/bahia-UeD7XtzM/?mid=A1UET68m,True,none,116,5.3,0.6,1.97,1.03,2.05,9.32,11.09,2.88,13.97
2026-04-16 11:34:15,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/bahia-UeD7XtzM/?mid=IDrp9LyQ,True,none,116,2.73,1.09,1.82,1.05,1.74,6.29,8.57,3.89,26.43
2026-04-16 11:34:28,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/botafogo-rj-jXzWoWa5/?mid=8lpU7GSp,True,none,118,3.33,1.87,1.43,1.76,1.84,6.6,10.39,3.64,40.47
2026-04-16 11:34:42,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/botafogo-rj-jXzWoWa5/?mid=GWKPGf4n,True,none,118,2.61,0.89,1.36,0.76,1.77,5.74,7.54,3.66,51.66
2026-04-16 11:34:53,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/bragantino-jwKvKhGa/?mid=MwZPmQN7,True,none,118,2.27,1.35,1.38,0.95,1.64,5.29,7.72,3.73,63.11
2026-04-16 11:35:04,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/bragantino-jwKvKhGa/?mid=OrRUQJAd,True,none,116,2.42,0.84,1.82,0.87,1.54,5.78,7.64,2.93,73.68
2026-04-16 11:35:15,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/ceara-p0JrJCV5/?mid=Ol2Hg0RG,True,none,116,2.04,0.61,1.98,1.44,1.4,5.42,7.61,2.65,83.94
2026-04-16 11:35:25,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/ceara-p0JrJCV5/?mid=Y3F1XzJi,True,none,116,2.58,1.7,1.33,1.83,1.37,5.28,8.96,2.17,95.07
2026-04-16 11:35:36,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/corinthians-QBGfQbSe/?mid=UDmD9C9m,True,none,116,2.66,1.38,1.55,0.93,1.6,5.81,8.27,2.07,105.42
2026-04-16 11:35:47,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/corinthians-QBGfQbSe/?mid=UmfXQAiD,True,none,116,2.3,1.16,1.51,1.09,1.76,5.57,7.97,2.23,115.62
2026-04-16 11:35:57,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/cruzeiro-0SwtclaU/?mid=KKmIHoc2,True,none,116,2.28,0.7,1.31,0.78,1.69,5.28,6.89,3.71,126.21
2026-04-16 11:36:07,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/cruzeiro-0SwtclaU/?mid=raKBivl2,True,none,118,2.8,1.19,1.47,0.73,1.35,5.62,7.7,3.88,137.79
2026-04-16 11:36:19,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/ec-juventude-GS36K259/?mid=0Kb5JgxJ,True,none,116,2.01,1.81,1.46,0.57,1.4,4.87,7.39,3.38,148.57
2026-04-16 11:36:30,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/ec-juventude-GS36K259/?mid=hChob00C,True,none,116,2.28,0.93,1.57,1.22,1.66,5.51,7.83,3.83,160.23
2026-04-16 11:36:41,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/flamengo-rj-WjxY29qB/?mid=Gxna5CrJ,True,none,118,2.38,0.66,1.78,0.66,1.61,5.77,7.25,3.54,171.02
2026-04-16 11:36:52,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/flamengo-rj-WjxY29qB/?mid=fVLgaaQi,True,none,118,2.37,0.72,1.47,0.99,1.81,5.65,7.51,3.96,182.5
2026-04-16 11:37:04,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/fluminense-EV9L3kU4/?mid=lrxDFpyo,True,none,118,1.79,1.78,1.29,1.95,1.71,4.79,8.66,3.69,194.84
2026-04-16 11:37:16,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/fluminense-EV9L3kU4/?mid=ptnT8HEU,True,none,118,2.21,1.84,1.74,1.43,1.62,5.57,8.98,3.33,207.16
2026-04-16 11:37:28,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/fortaleza-42FbPIs2/?mid=GGAOhZbD,True,none,118,2.63,1.6,1.79,1.19,1.45,5.87,8.81,3.91,219.88
2026-04-16 11:37:41,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/fortaleza-42FbPIs2/?mid=YLYhUvRH,True,none,116,2.75,0.8,1.49,1.32,1.65,5.89,8.16,3.53,231.57
2026-04-16 11:37:53,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/gremio-E1EFmhVh/?mid=6Lg7utWP,True,none,118,2.3,1.14,1.68,1.44,1.52,5.5,8.21,2.33,242.11
2026-04-16 11:38:03,https://us.soccerway.com/game/atletico-mg-hGLC5Bah/gremio-E1EFmhVh/?mid=ALtBnDfU,True,none,118,2.78,1.39,1.26,0.9,1.62,5.66,8.11,2.24,252.45
