scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-12 13:56:56,https://us.soccerway.com/game/almere-city-IsK0b0aI/cambuur-QRyYgO7J/?mid=CMSwuj24,True,none,116,2.86,1.51,1.67,0.55,1.77,6.3,8.52,2.93,11.45
2026-04-12 13:57:08,https://us.soccerway.com/game/almere-city-IsK0b0aI/cambuur-QRyYgO7J/?mid=jy6Ic57U,True,none,118,2.32,1.15,1.66,1.16,1.62,5.6,8.06,2.46,21.97
2026-04-12 13:57:18,https://us.soccerway.com/game/almere-city-IsK0b0aI/de-graafschap-naL1J006/?mid=IqgYLaXb,True,none,116,2.92,1.34,1.85,1.5,1.69,6.46,9.45,3.09,34.52
2026-04-12 13:57:31,https://us.soccerway.com/game/almere-city-IsK0b0aI/de-graafschap-naL1J006/?mid=dAprdlx3,True,none,116,2.28,1.61,1.57,1.68,1.77,5.62,9.06,3.38,46.96
2026-04-12 13:57:43,https://us.soccerway.com/game/almere-city-IsK0b0aI/den-bosch-4IzxgrNP/?mid=faqV6wLO,True,none,116,3.06,1.27,1.65,1.3,1.43,6.14,8.85,3.14,58.95
2026-04-12 13:57:55,https://us.soccerway.com/game/almere-city-IsK0b0aI/den-bosch-4IzxgrNP/?mid=x2i6sbtg,True,none,116,1.92,1.41,1.54,1.65,1.71,5.17,8.39,2.0,69.34
2026-04-12 13:58:05,https://us.soccerway.com/game/almere-city-IsK0b0aI/den-haag-lAgLCkT3/?mid=2BameR3M,True,none,116,2.66,1.2,1.49,1.91,1.61,5.76,8.99,2.89,81.22
2026-04-12 13:58:17,https://us.soccerway.com/game/almere-city-IsK0b0aI/den-haag-lAgLCkT3/?mid=WnJAYYMs,True,none,118,2.71,1.04,1.5,1.65,1.72,5.93,8.77,3.63,93.62
2026-04-12 13:58:30,https://us.soccerway.com/game/almere-city-IsK0b0aI/dordrecht-fT0n14Vt/?mid=tYQH9MOh,True,none,118,2.22,1.73,1.38,1.21,1.46,5.06,8.17,2.58,104.37
2026-04-12 13:58:40,https://us.soccerway.com/game/almere-city-IsK0b0aI/eindhoven-fc-YJaj0Opm/?mid=WC217dOr,True,none,118,2.5,1.53,1.88,0.57,1.54,5.92,8.16,2.02,114.56
2026-04-12 13:58:51,https://us.soccerway.com/game/almere-city-IsK0b0aI/eindhoven-fc-YJaj0Opm/?mid=b3MOVkJD,True,none,116,2.7,1.85,1.37,1.4,1.58,5.65,9.05,3.76,127.37
2026-04-12 13:59:04,https://us.soccerway.com/game/almere-city-IsK0b0aI/fc-emmen-Stafar0g/?mid=jNI0Fd4T,True,none,116,2.57,1.05,1.73,1.36,1.44,5.74,8.32,3.75,139.44
2026-04-12 13:59:16,https://us.soccerway.com/game/almere-city-IsK0b0aI/fc-emmen-Stafar0g/?mid=jNISmFLF,True,none,118,2.7,1.23,1.3,1.97,1.81,5.81,9.17,3.73,152.35
2026-04-12 13:59:29,https://us.soccerway.com/game/almere-city-IsK0b0aI/helmond-sport-SQGBcMU5/?mid=40Jb8eLk,True,none,116,3.09,1.02,1.36,1.28,1.62,6.07,8.51,3.62,164.48
2026-04-12 13:59:41,https://us.soccerway.com/game/almere-city-IsK0b0aI/helmond-sport-SQGBcMU5/?mid=ve7dchJO,True,none,118,2.44,1.64,2.0,1.85,1.82,6.26,9.92,2.77,177.17
2026-04-12 13:59:53,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-ajax-GncWwxTm/?mid=2oG1dAqh,True,none,118,2.29,1.35,1.69,1.02,1.93,5.91,8.43,2.94,188.54
2026-04-12 14:00:05,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-ajax-GncWwxTm/?mid=6DkpCU2s,True,none,118,1.72,0.92,1.69,1.43,1.92,5.33,7.82,2.27,198.63
2026-04-12 14:00:15,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-az-alkmaar-lKIgIV5b/?mid=8AFRfgbJ,True,none,116,2.39,1.83,1.43,0.56,1.62,5.44,7.97,3.37,209.98
2026-04-12 14:00:26,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-az-alkmaar-lKIgIV5b/?mid=fmJUs2BF,True,none,116,2.47,0.59,1.56,1.49,1.77,5.8,8.04,2.98,221.0
2026-04-12 14:00:37,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-psv-8Au8eRom/?mid=nNFfB5PG,True,none,118,2.63,0.53,1.78,0.95,1.79,6.2,7.84,2.05,230.88
2026-04-12 14:00:47,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-psv-8Au8eRom/?mid=rJS9yoWh,True,none,118,2.08,1.77,1.81,0.97,1.75,5.64,8.55,3.1,242.54
2026-04-12 14:00:59,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-utrecht-2J6mntb0/?mid=Kf4UrcEa,True,none,116,1.84,1.53,1.62,0.59,1.85,5.31,7.59,3.09,253.22
2026-04-12 14:01:09,https://us.soccerway.com/game/almere-city-IsK0b0aI/jong-utrecht-2J6mntb0/?mid=zsH0qBhc,True,none,116,2.41,1.83,1.41,1.9,1.31,5.13,9.01,2.16,264.39
2026-04-12 14:01:21,https://us.soccerway.com/game/almere-city-IsK0b0aI/maastricht-YPQnAtpC/?mid=QHUdilS7,True,none,116,2.29,1.52,1.79,0.9,1.82,5.9,8.48,3.54,276.41
2026-04-12 14:01:33,https://us.soccerway.com/game/almere-city-IsK0b0aI/maastricht-YPQnAtpC/?mid=W2ZME86k,True,none,116,2.77,1.62,1.8,1.48,1.5,6.07,9.32,3.25,288.98
2026-04-12 14:01:45,https://us.soccerway.com/game/almere-city-IsK0b0aI/roda-6FRTNZ8p/?mid=OMNJVoPj,True,none,116,2.64,0.52,1.9,1.17,1.76,6.3,8.14,3.45,300.57
2026-04-12 14:01:57,https://us.soccerway.com/game/almere-city-IsK0b0aI/roda-6FRTNZ8p/?mid=SvdxvgAs,True,none,116,2.07,0.79,1.53,1.2,1.54,5.14,7.26,3.07,310.9
2026-04-12 14:02:07,https://us.soccerway.com/game/almere-city-IsK0b0aI/top-oss-40amSqFn/?mid=27705QqK,True,none,118,1.59,1.9,1.42,1.95,1.85,4.86,8.86,2.46,322.23
2026-04-12 14:02:18,https://us.soccerway.com/game/almere-city-IsK0b0aI/top-oss-40amSqFn/?mid=6yODHVNM,True,none,118,2.04,1.85,1.63,1.45,1.86,5.53,9.02,2.78,334.03
2026-04-12 14:02:30,https://us.soccerway.com/game/almere-city-IsK0b0aI/venlo-UNA6IKFC/?mid=Kp9dhFfB,True,none,116,2.77,0.9,1.79,1.51,1.78,6.34,8.89,3.34,346.26
2026-04-12 14:02:43,https://us.soccerway.com/game/almere-city-IsK0b0aI/vitesse-xdFA0eGc/?mid=Wz1R4lpf,True,none,118,2.49,0.85,1.76,1.39,1.88,6.13,8.52,2.49,357.27
2026-04-12 14:02:54,https://us.soccerway.com/game/almere-city-IsK0b0aI/vitesse-xdFA0eGc/?mid=xUDV74mS,True,none,116,2.49,1.8,1.83,1.07,1.41,5.73,8.77,3.27,369.31
2026-04-12 14:03:06,https://us.soccerway.com/game/almere-city-IsK0b0aI/waalwijk-lvM1vra5/?mid=4x92RkpI,True,none,118,2.92,0.69,1.51,1.09,1.74,6.17,8.1,2.08,379.49
2026-04-12 14:03:16,https://us.soccerway.com/game/almere-city-IsK0b0aI/waalwijk-lvM1vra5/?mid=hQwCVTBO,True,none,116,2.49,1.05,1.73,0.87,1.7,5.92,7.99,2.48,389.96
2026-04-12 14:03:26,https://us.soccerway.com/game/almere-city-IsK0b0aI/willem-ii-6u3qag0G/?mid=YFihpH33,True,none,118,1.85,0.51,1.6,1.43,1.86,5.31,7.39,3.66,401.01
2026-04-12 14:03:37,https://us.soccerway.com/game/cambuur-QRyYgO7J/de-graafschap-naL1J006/?mid=hbXVBiYH,True,none,116,2.77,0.7,1.45,1.99,1.72,5.94,8.77,2.67,412.45
