scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-10 21:31:58,https://us.soccerway.com/game/ajax-8UOvIwnb/az-alkmaar-2RxOow1i/?mid=WQwX75Qh,True,none,118,2.19,1.95,1.44,1.97,1.47,5.1,9.2,3.11,12.31
2026-04-10 21:32:11,https://us.soccerway.com/game/ajax-8UOvIwnb/az-alkmaar-2RxOow1i/?mid=th9lWVFt,True,none,118,2.46,1.07,1.63,0.53,1.84,5.93,7.68,3.43,23.42
2026-04-10 21:32:22,https://us.soccerway.com/game/ajax-8UOvIwnb/excelsior-nNlLsRUr/?mid=AZNiFSGL,True,none,118,1.61,1.09,1.86,1.76,1.62,5.09,8.12,2.05,33.59
2026-04-10 21:32:32,https://us.soccerway.com/game/ajax-8UOvIwnb/excelsior-nNlLsRUr/?mid=fiazQ9Bc,True,none,116,2.48,1.51,1.77,0.82,1.93,6.18,8.67,2.18,44.44
2026-04-10 21:32:43,https://us.soccerway.com/game/ajax-8UOvIwnb/fc-volendam-6VbkuOqa/?mid=ETF7rUup,True,none,118,2.82,1.8,1.78,0.7,1.83,6.43,9.12,2.96,56.51
2026-04-10 21:32:55,https://us.soccerway.com/game/ajax-8UOvIwnb/fc-volendam-6VbkuOqa/?mid=xvyNGyb3,True,none,116,2.01,1.85,1.83,1.58,1.94,5.78,9.38,3.95,69.85
2026-04-10 21:33:08,https://us.soccerway.com/game/ajax-8UOvIwnb/feyenoord-8zjySeoN/?mid=OENEJHse,True,none,116,2.02,1.49,1.48,1.07,1.57,5.07,7.81,3.7,81.36
2026-04-10 21:33:20,https://us.soccerway.com/game/ajax-8UOvIwnb/feyenoord-8zjySeoN/?mid=hrkVjbXA,True,none,116,2.91,1.7,2.0,0.76,1.93,6.84,9.48,3.32,94.15
2026-04-10 21:33:32,https://us.soccerway.com/game/ajax-8UOvIwnb/g-a-eagles-hG8POBb8/?mid=0GnNk8gm,True,none,118,2.94,1.0,1.84,0.57,1.79,6.57,8.3,2.98,105.44
2026-04-10 21:33:44,https://us.soccerway.com/game/ajax-8UOvIwnb/g-a-eagles-hG8POBb8/?mid=EgabHiso,True,none,116,2.28,0.69,2.0,1.12,1.88,6.16,8.16,3.06,116.66
2026-04-10 21:33:55,https://us.soccerway.com/game/ajax-8UOvIwnb/groningen-MBUGcjb9/?mid=bBnyIqkg,True,none,118,1.61,0.92,1.74,1.23,1.76,5.11,7.44,2.11,126.21
2026-04-10 21:34:04,https://us.soccerway.com/game/ajax-8UOvIwnb/groningen-MBUGcjb9/?mid=zoR5RMn2,True,none,115,2.03,1.53,1.44,1.9,1.9,5.37,8.99,3.44,138.64
2026-04-10 21:34:17,https://us.soccerway.com/game/ajax-8UOvIwnb/heerenveen-EDjXSyWG/?mid=QJcZVswe,False,no_stats,14,2.77,1.28,2.85,0.0,0.0,5.62,6.98,3.65,149.28
2026-04-10 21:34:28,https://us.soccerway.com/game/ajax-8UOvIwnb/heracles-bB3JbZpA/?mid=lIfSffyp,False,no_stats,18,2.26,1.73,1.7,0.0,0.0,3.96,5.78,2.98,158.04
2026-04-10 21:34:36,https://us.soccerway.com/game/ajax-8UOvIwnb/nac-breda-nLNrHc14/?mid=YPhrbo4c,False,no_stats,14,3.36,1.1,2.43,0.0,0.0,5.79,6.95,2.46,167.44
2026-04-10 21:34:46,https://us.soccerway.com/game/ajax-8UOvIwnb/nijmegen-nRluRF0T/?mid=EPuKN8M7,True,none,116,3.32,1.6,1.45,0.81,1.91,6.68,9.26,2.97,179.67
2026-04-10 21:34:58,https://us.soccerway.com/game/ajax-8UOvIwnb/nijmegen-nRluRF0T/?mid=ptU9qGPp,True,none,116,2.53,0.52,1.85,0.65,1.8,6.18,7.5,2.38,189.55
2026-04-10 21:35:08,https://us.soccerway.com/game/ajax-8UOvIwnb/psv-M9UEHJWi/?mid=v3X8qnk4,True,none,118,2.79,1.02,1.58,1.65,1.94,6.31,9.17,2.59,201.31
2026-04-10 21:35:20,https://us.soccerway.com/game/ajax-8UOvIwnb/sittard-YH8HX5iP/?mid=4ONtTZN6,True,none,118,2.99,1.35,1.91,1.08,2.05,6.95,9.55,2.96,213.83
2026-04-10 21:35:32,https://us.soccerway.com/game/ajax-8UOvIwnb/sittard-YH8HX5iP/?mid=bFxmZsPi,True,none,116,2.25,1.14,1.59,0.86,1.42,5.26,7.43,2.29,223.55
2026-04-10 21:35:42,https://us.soccerway.com/game/ajax-8UOvIwnb/sparta-rotterdam-KK4FaFV3/?mid=bB2aEM5F,True,none,116,3.09,1.43,1.33,1.95,1.58,6.0,9.56,2.05,235.15
2026-04-10 21:35:54,https://us.soccerway.com/game/ajax-8UOvIwnb/sparta-rotterdam-KK4FaFV3/?mid=rNQElYW0,True,none,116,2.71,1.47,1.63,1.53,1.86,6.2,9.38,2.68,247.21
2026-04-10 21:36:06,https://us.soccerway.com/game/ajax-8UOvIwnb/telstar-Aw0qTPat/?mid=EX5JaSFr,True,none,118,2.0,0.7,1.63,0.67,1.94,5.57,7.09,3.55,257.85
2026-04-10 21:36:16,https://us.soccerway.com/game/ajax-8UOvIwnb/telstar-Aw0qTPat/?mid=t2A4w1sS,True,none,118,2.9,1.42,1.6,0.6,1.85,6.35,8.53,2.07,268.45
2026-04-10 21:36:27,https://us.soccerway.com/game/ajax-8UOvIwnb/twente-dhOKTHGA/?mid=O847r053,True,none,118,2.07,1.92,1.73,0.8,1.95,5.75,8.63,2.69,279.77
2026-04-10 21:36:38,https://us.soccerway.com/game/ajax-8UOvIwnb/twente-dhOKTHGA/?mid=fakmUP1U,True,none,116,1.5,1.84,1.98,1.58,1.72,5.2,8.8,2.46,291.03
2026-04-10 21:36:49,https://us.soccerway.com/game/ajax-8UOvIwnb/utrecht-p6QXMgOj/?mid=n92ieb66,True,none,118,2.19,1.51,1.61,0.8,1.74,5.54,8.02,2.65,301.69
2026-04-10 21:37:00,https://us.soccerway.com/game/ajax-8UOvIwnb/zwolle-r1L5w2EB/?mid=CK7pvU6l,True,none,116,2.38,0.64,1.42,0.93,1.39,5.19,6.94,2.7,311.33
2026-04-10 21:37:10,https://us.soccerway.com/game/ajax-8UOvIwnb/zwolle-r1L5w2EB/?mid=zefpKA4e,True,none,116,3.0,1.19,1.92,1.59,2.0,6.92,9.88,2.18,323.39
2026-04-10 21:37:22,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/excelsior-nNlLsRUr/?mid=W8p1BvXp,True,none,118,2.36,1.67,1.43,0.97,1.5,5.29,8.08,2.53,334.0
2026-04-10 21:37:32,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/excelsior-nNlLsRUr/?mid=dGeMhK2b,True,none,116,3.0,1.93,1.94,1.11,1.76,6.7,9.91,3.72,347.63
2026-04-10 21:37:46,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/fc-volendam-6VbkuOqa/?mid=OfXnp4NO,True,none,118,2.3,1.32,1.83,1.95,1.93,6.06,9.49,2.11,359.22
2026-04-10 21:37:58,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/fc-volendam-6VbkuOqa/?mid=fNudWQjK,True,none,116,2.7,0.55,1.37,0.99,1.92,5.99,7.68,2.9,369.8
2026-04-10 21:38:08,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/feyenoord-8zjySeoN/?mid=zVQHsQJG,True,none,116,3.2,1.66,1.36,1.88,1.51,6.07,9.82,2.67,382.29
2026-04-10 21:38:21,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/g-a-eagles-hG8POBb8/?mid=xj1NuD7C,True,none,118,2.45,1.43,1.69,1.16,1.51,5.65,8.42,2.39,393.1
2026-04-10 21:38:32,https://us.soccerway.com/game/az-alkmaar-2RxOow1i/groningen-MBUGcjb9/?mid=Cz49ua4E,True,none,116,2.01,1.42,1.63,1.0,1.45,5.09,7.68,3.04,403.82
