scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-17 19:00:12,https://us.soccerway.com/game/ac-milan-8Sa8HInO/bari-xIkUr2vO/?mid=dOsfHi7C,True,none,118,7.48,1.7,1.8,1.13,2.82,12.1,15.1,2.43,17.53
2026-04-17 19:00:30,https://us.soccerway.com/game/ac-milan-8Sa8HInO/lazio-URcSl02h/?mid=UcuV0FZA,True,none,118,2.56,1.44,4.6,1.07,2.18,9.34,12.01,3.1,32.64
2026-04-17 19:00:45,https://us.soccerway.com/game/ac-milan-8Sa8HInO/lecce-G8lYsMgU/?mid=fV3kxprh,True,none,116,3.17,0.97,2.08,0.81,4.11,9.36,11.28,2.33,46.25
2026-04-17 19:00:58,https://us.soccerway.com/game/as-roma-zVqqL0ma/torino-MZFZnvX4/?mid=nHEM6Zzq,False,no_stats,18,2.74,1.76,1.74,0.0,0.0,4.48,6.35,2.56,55.16
2026-04-17 19:01:07,https://us.soccerway.com/game/atalanta-8C9JjMXu/genoa-d0PJxeie/?mid=nT4jpxVs,False,no_stats,18,3.1,0.63,2.47,0.0,0.0,5.57,6.28,3.82,65.26
2026-04-17 19:01:17,https://us.soccerway.com/game/atalanta-8C9JjMXu/juventus-C06aJvIB/?mid=baWtW3x9,True,none,116,3.84,1.24,2.52,0.89,1.71,8.07,10.36,3.65,79.27
2026-04-17 19:01:31,https://us.soccerway.com/game/atalanta-8C9JjMXu/lazio-URcSl02h/?mid=M3qfkkSk,True,none,118,1.63,1.15,1.33,1.37,1.54,4.5,7.2,2.63,89.1
2026-04-17 19:01:41,https://us.soccerway.com/game/audace-cerignola-WtT3GZCk/avellino-A332L1f5/?mid=6g1xUUjI,False,no_stats,17,2.63,1.22,1.83,0.0,0.0,4.46,5.76,2.61,97.47
2026-04-17 19:01:50,https://us.soccerway.com/game/audace-cerignola-WtT3GZCk/verona-rJVAIaHo/?mid=xp8sStuo,True,none,116,2.83,1.86,1.7,1.16,1.66,6.19,9.39,2.71,109.57
2026-04-17 19:02:02,https://us.soccerway.com/game/bologna-0M9xNN8N/lazio-URcSl02h/?mid=0KKE2Vjf,True,none,118,2.16,1.53,1.76,1.81,1.59,5.51,9.03,3.35,121.95
2026-04-17 19:02:14,https://us.soccerway.com/game/bologna-0M9xNN8N/parma-6DxlaxHN/?mid=Cv4b8uQF,True,none,118,2.81,0.81,1.39,0.64,2.01,6.21,7.84,2.78,132.57
2026-04-17 19:02:25,https://us.soccerway.com/game/cagliari-SCGVmKHb/entella-hUuJfYbb/?mid=byt7abR7,True,none,116,2.73,0.6,1.43,0.68,1.6,5.76,7.22,3.33,143.12
2026-04-17 19:02:35,https://us.soccerway.com/game/cagliari-SCGVmKHb/frosinone-pfo9H1Wp/?mid=Ays5Z1Hl,True,none,116,2.78,1.38,1.39,0.84,1.55,5.72,8.09,3.09,154.29
2026-04-17 19:02:46,https://us.soccerway.com/game/cagliari-SCGVmKHb/napoli-69Dxbc61/?mid=lAhdI8Q7,True,none,118,1.59,1.04,1.99,2.0,1.77,5.35,8.56,2.81,165.67
2026-04-17 19:02:58,https://us.soccerway.com/game/carrarese-hG4fg4z3/udinese-rXw8YKDE/?mid=MPaOQ4v9,True,none,116,2.48,1.76,1.61,0.53,1.77,5.86,8.32,2.14,176.13
2026-04-17 19:03:08,https://us.soccerway.com/game/catanzaro-GnizyMB7/sassuolo-QDdvI0zl/?mid=OAqnJDx0,True,none,116,3.05,1.85,4.68,1.76,1.64,9.37,13.15,3.51,192.79
2026-04-17 19:03:25,https://us.soccerway.com/game/cesena-xddf1qfh/pisa-roasMsOT/?mid=tnGCZYMt,False,no_stats,18,2.84,0.99,1.64,0.0,0.0,4.48,5.56,3.41,201.76
2026-04-17 19:03:34,https://us.soccerway.com/game/como-ttyLthOA/fiorentina-Q3A3IbXH/?mid=hlp6vKjL,True,none,116,2.14,0.64,1.54,0.68,1.92,5.6,7.08,3.37,212.21
2026-04-17 19:03:44,https://us.soccerway.com/game/como-ttyLthOA/inter-Iw7eKK25/?mid=WAWxYcj4,True,none,116,1.8,1.45,1.41,1.25,1.77,4.98,7.83,2.1,222.14
2026-04-17 19:03:54,https://us.soccerway.com/game/como-ttyLthOA/napoli-69Dxbc61/?mid=jHoo92Bk,True,none,116,2.53,1.97,2.16,1.72,1.85,6.54,10.38,3.74,236.26
2026-04-17 19:04:09,https://us.soccerway.com/game/como-ttyLthOA/sassuolo-QDdvI0zl/?mid=lErvz9EE,False,no_stats,14,1.97,1.35,1.66,0.0,0.0,3.63,5.06,2.8,244.12
2026-04-17 19:04:16,https://us.soccerway.com/game/como-ttyLthOA/sudtirol-W02MZDnp/?mid=GOhXOr9L,False,no_stats,14,4.25,0.81,2.1,0.0,0.0,6.35,7.25,3.46,254.83
2026-04-17 19:04:27,https://us.soccerway.com/game/cremonese-KUzfp5N3/palermo-n38Nktmn/?mid=fJ7x31n2,True,none,116,2.49,1.59,1.47,1.04,1.59,5.55,8.36,3.24,266.44
2026-04-17 19:04:39,https://us.soccerway.com/game/empoli-0ESCnI1H/genoa-d0PJxeie/?mid=4np6ac7T,True,none,118,2.6,1.72,1.83,0.59,1.55,5.98,8.47,3.22,278.13
2026-04-17 19:04:50,https://us.soccerway.com/game/empoli-0ESCnI1H/reggiana-6ulJbMCe/?mid=GnyKFvW7,True,none,116,3.73,1.54,2.08,1.08,1.93,7.74,10.55,3.12,291.8
2026-04-17 19:05:04,https://us.soccerway.com/game/entella-hUuJfYbb/ternana-zVUNUKkf/?mid=v7apS8LU,False,no_stats,17,2.36,1.35,2.02,0.0,0.0,4.38,5.82,2.95,300.57
2026-04-17 19:05:13,https://us.soccerway.com/game/frosinone-pfo9H1Wp/monza-4YSMlwj7/?mid=214LXCig,True,none,116,1.63,1.47,1.98,1.76,2.5,6.11,9.49,2.93,312.99
2026-04-17 19:05:25,https://us.soccerway.com/game/genoa-d0PJxeie/vicenza-plvm35Pu/?mid=ILv0JCdD,True,none,112,3.08,1.2,2.47,1.39,2.07,7.62,10.38,3.07,326.45
2026-04-17 19:05:39,https://us.soccerway.com/game/inter-Iw7eKK25/torino-MZFZnvX4/?mid=nB3jfHE8,True,none,118,2.77,1.53,3.31,0.62,2.62,8.7,11.02,2.99,340.45
