scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-10 01:29:06,https://us.soccerway.com/game/bari-xIkUr2vO/brescia-jci0qO9B/?mid=jerJlvM7,True,none,52,2.74,1.83,1.68,1.57,1.74,6.16,9.72,2.93,12.65
2026-04-10 01:29:19,https://us.soccerway.com/game/bari-xIkUr2vO/brescia-jci0qO9B/?mid=ltFwmz4n,True,none,94,1.97,1.02,1.42,1.12,1.38,4.77,7.06,4.0,23.71
2026-04-10 01:29:30,https://us.soccerway.com/game/bari-xIkUr2vO/carrarese-hG4fg4z3/?mid=WhYYsEn2,True,none,52,2.5,1.52,1.57,0.95,1.71,5.78,8.41,2.24,34.35
2026-04-10 01:29:40,https://us.soccerway.com/game/bari-xIkUr2vO/carrarese-hG4fg4z3/?mid=n732lvEt,True,none,118,1.95,1.2,1.77,0.77,1.78,5.5,7.63,2.08,44.07
2026-04-10 01:29:50,https://us.soccerway.com/game/bari-xIkUr2vO/catanzaro-GnizyMB7/?mid=l6GSBYB4,True,none,118,2.25,0.52,1.84,0.68,1.81,5.9,7.26,3.05,54.38
2026-04-10 01:30:00,https://us.soccerway.com/game/bari-xIkUr2vO/catanzaro-GnizyMB7/?mid=xG2T9TzJ,True,none,52,2.04,1.63,2.02,1.0,1.45,5.51,8.3,3.18,65.85
2026-04-10 01:30:12,https://us.soccerway.com/game/bari-xIkUr2vO/cesena-xddf1qfh/?mid=Wrwx18BU,True,none,52,2.44,1.84,1.7,0.52,1.83,5.97,8.47,2.58,76.91
2026-04-10 01:30:23,https://us.soccerway.com/game/bari-xIkUr2vO/cesena-xddf1qfh/?mid=h8E1fwT9,True,none,92,2.56,1.07,1.82,1.48,1.64,6.02,8.72,2.74,88.36
2026-04-10 01:30:34,https://us.soccerway.com/game/bari-xIkUr2vO/cittadella-C0yUqo8c/?mid=SvjfPNhd,True,none,52,2.35,0.77,1.73,1.09,1.94,6.02,8.05,3.6,100.02
2026-04-10 01:30:46,https://us.soccerway.com/game/bari-xIkUr2vO/cittadella-C0yUqo8c/?mid=dhB9PRFi,True,none,118,2.28,1.22,1.72,1.17,1.69,5.69,8.26,3.78,112.06
