scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-10 14:55:01,https://us.soccerway.com/game/angers-SAlF91iL/auxerre-MTLr36WA/?mid=pMmu24YI,True,none,94,3.15,1.23,1.74,0.8,2.24,7.13,9.53,2.72,12.25
2026-04-10 14:55:13,https://us.soccerway.com/game/angers-SAlF91iL/auxerre-MTLr36WA/?mid=riCiOT1k,True,none,92,2.45,1.3,2.16,1.95,1.93,6.54,10.18,2.3,24.74
2026-04-10 14:55:26,https://us.soccerway.com/game/angers-SAlF91iL/brest-Cr4VGaUl/?mid=AVmplWw2,True,none,94,2.84,1.83,1.48,1.05,1.81,6.13,9.39,2.35,36.47
2026-04-10 14:55:37,https://us.soccerway.com/game/angers-SAlF91iL/brest-Cr4VGaUl/?mid=YeeTFQcf,True,none,92,2.82,1.1,1.64,0.54,1.39,5.85,7.82,3.09,47.39
2026-04-10 14:55:48,https://us.soccerway.com/game/angers-SAlF91iL/le-havre-CIEe04GT/?mid=Awj6G3mC,True,none,94,2.32,1.98,1.57,1.24,2.17,6.06,9.63,3.99,61.0
2026-04-10 14:56:02,https://us.soccerway.com/game/angers-SAlF91iL/le-havre-CIEe04GT/?mid=YiZaoF5U,True,none,92,2.47,1.27,1.88,0.78,1.85,6.2,8.66,3.59,73.25
2026-04-10 14:56:14,https://us.soccerway.com/game/angers-SAlF91iL/lens-IBmris38/?mid=2NocJFqd,True,none,56,3.26,0.76,2.17,1.34,1.97,7.4,9.84,2.78,85.87
2026-04-10 14:56:27,https://us.soccerway.com/game/angers-SAlF91iL/lens-IBmris38/?mid=MFAgvthm,True,none,92,3.0,1.67,1.44,0.65,1.93,6.37,9.15,3.54,98.56
2026-04-10 14:56:39,https://us.soccerway.com/game/angers-SAlF91iL/lille-pfDZL71o/?mid=CKcVGr7E,True,none,46,2.23,1.76,2.27,0.79,2.18,6.68,9.61,2.14,110.31
2026-04-10 14:56:51,https://us.soccerway.com/game/angers-SAlF91iL/lille-pfDZL71o/?mid=MRzf3H1d,True,none,118,2.7,0.57,1.59,0.86,1.81,6.1,7.91,2.0,120.22
