scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-09 19:07:29,https://us.soccerway.com/game/abu-qir-semad-0jGgnDRP/ceramica-cleopatra-ATasWtPS/?mid=2HdDJHkt,False,no_stats,17,3.08,0.68,1.92,0.0,0.0,5.0,5.77,3.77,9.54
2026-04-09 19:07:38,https://us.soccerway.com/game/al-ahly-EPsYDm4A/we-sports-club-SxdAv1Zg/?mid=nLpoOKjK,False,no_stats,17,2.0,0.58,1.62,0.0,0.0,3.62,4.29,2.07,15.9
2026-04-09 19:07:45,https://us.soccerway.com/game/al-ittihad-alexandria-WpApD7JG/kahrabaa-ismailia-lxEn765o/?mid=Q5hG9APk,False,no_stats,17,2.16,1.95,1.72,0.0,0.0,3.88,5.92,2.16,23.99
2026-04-09 19:07:53,https://us.soccerway.com/game/al-masry-4b8hBolT/dekernes-2V6VOhwH/?mid=dzp5F5wP,False,no_stats,17,2.48,1.86,1.82,0.0,0.0,4.3,6.24,3.64,33.86
2026-04-09 19:08:03,https://us.soccerway.com/game/al-masry-4b8hBolT/zed-fc-SxS0BA1C/?mid=Kz0Gce2T,False,no_stats,17,2.37,0.71,1.82,0.0,0.0,4.19,4.99,3.74,42.59
2026-04-09 19:08:11,https://us.soccerway.com/game/al-qanah-nL7hY2js/modern-sport-KCzFp0OB/?mid=boki2wU0,False,no_stats,17,2.53,0.55,1.41,0.0,0.0,3.94,4.57,2.45,49.6
2026-04-09 19:08:18,https://us.soccerway.com/game/al-sekka-jw5i5tLk/el-gaish-rRAQSp3M/?mid=MXoP7lf2,False,no_stats,17,2.21,0.9,1.57,0.0,0.0,3.78,4.78,3.69,58.07
2026-04-09 19:08:27,https://us.soccerway.com/game/alo-egypt-AFqnQYkB/zed-fc-SxS0BA1C/?mid=lAtcHR8C,False,no_stats,17,2.05,0.66,1.8,0.0,0.0,3.85,4.58,2.4,65.05
2026-04-09 19:08:34,https://us.soccerway.com/game/arab-contractors-al-mokawloon-hAgPF9Zc/enppi-2wpo7PBj/?mid=QJXlO9vq,False,no_stats,17,2.51,1.84,2.16,0.0,0.0,4.67,6.58,2.33,73.96
2026-04-09 19:08:43,https://us.soccerway.com/game/asyut-petroleum-W0hTETl4/el-gouna-EHDG5a4M/?mid=K0szUvB4,False,no_stats,17,2.66,0.51,1.58,0.0,0.0,4.24,4.82,2.28,81.06
2026-04-09 19:08:50,https://us.soccerway.com/game/baladiyat-el-mahalla-4t3wxbUl/zamalek-Qk0VR4IS/?mid=WC2b0HbD,False,no_stats,17,2.22,0.57,1.83,0.0,0.0,4.05,4.69,2.08,87.82
2026-04-09 19:08:57,https://us.soccerway.com/game/bur-fouad-rHPj3PKg/national-bank-egypt-Gx9ImdAm/?mid=AgSJTVGL,False,no_stats,17,2.08,1.11,1.34,0.0,0.0,3.42,4.6,2.42,94.84
2026-04-09 19:09:04,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/el-gaish-rRAQSp3M/?mid=pxcmLhl2,True,none,115,1.91,1.83,1.87,1.28,1.76,5.54,8.8,3.88,107.52
2026-04-09 19:09:16,https://us.soccerway.com/game/ceramica-cleopatra-ATasWtPS/zamalek-Qk0VR4IS/?mid=OzMJtmum,False,no_stats,17,2.24,1.38,1.69,0.0,0.0,3.93,5.4,3.44,116.35
2026-04-09 19:09:25,https://us.soccerway.com/game/el-gaish-rRAQSp3M/kahrabaa-ismailia-lxEn765o/?mid=vaw8P6ng,False,no_stats,17,2.27,1.09,1.52,0.0,0.0,3.79,4.96,3.64,124.96
2026-04-09 19:09:34,https://us.soccerway.com/game/el-gaish-rRAQSp3M/zed-fc-SxS0BA1C/?mid=roMKgwID,True,none,117,2.33,0.5,1.46,1.7,1.88,5.67,8.04,3.16,136.16
2026-04-09 19:09:45,https://us.soccerway.com/game/el-gouna-EHDG5a4M/pyramids-zyHMiDZ6/?mid=6RYYFxIc,False,no_stats,17,2.14,0.57,1.72,0.0,0.0,3.86,4.52,2.42,143.1
2026-04-09 19:09:52,https://us.soccerway.com/game/el-ismaily-Q79lCRYM/haras-el-hodood-EckpUnJ3/?mid=nZLcMm9e,False,no_stats,17,2.66,1.8,1.66,0.0,0.0,4.32,6.21,2.62,151.93
2026-04-09 19:10:01,https://us.soccerway.com/game/enppi-2wpo7PBj/national-bank-egypt-Gx9ImdAm/?mid=0ERGNpH5,False,no_stats,17,2.48,1.5,1.48,0.0,0.0,3.96,5.54,2.03,159.5
2026-04-09 19:10:08,https://us.soccerway.com/game/enppi-2wpo7PBj/pyramids-zyHMiDZ6/?mid=SWjXIIRj,True,none,115,1.98,1.67,1.78,1.17,1.76,5.52,8.51,3.2,171.21
2026-04-09 19:10:20,https://us.soccerway.com/game/enppi-2wpo7PBj/we-sports-club-SxdAv1Zg/?mid=vRSZx5vC,True,none,112,2.49,1.76,1.66,1.13,2.02,6.17,9.18,2.36,182.75
2026-04-09 19:10:32,https://us.soccerway.com/game/ghazl-el-mahallah-WYauVS3c/smouha-t6WUYDaO/?mid=CzfjSwcE,False,no_stats,17,2.55,1.37,1.96,0.0,0.0,4.51,5.97,2.36,191.08
2026-04-09 19:10:40,https://us.soccerway.com/game/haras-el-hodood-EckpUnJ3/smouha-t6WUYDaO/?mid=8vVOLOoI,False,no_stats,17,2.6,1.55,1.63,0.0,0.0,4.23,5.89,2.58,199.55
2026-04-09 19:10:48,https://us.soccerway.com/game/haras-el-hodood-EckpUnJ3/zed-fc-SxS0BA1C/?mid=W0PRvR9a,True,none,115,2.13,1.39,1.37,1.94,1.89,5.39,8.86,3.85,212.26
2026-04-09 19:11:01,https://us.soccerway.com/game/masar-8nemvXht/pyramids-zyHMiDZ6/?mid=Iyemhv9U,False,no_stats,17,1.57,1.93,1.86,0.0,0.0,3.43,5.45,2.86,220.57
2026-04-09 19:11:09,https://us.soccerway.com/game/modern-sport-KCzFp0OB/petrojet-0ImETQmG/?mid=vLtmhZPj,False,no_stats,17,2.4,0.68,1.79,0.0,0.0,4.19,4.96,2.86,228.39
2026-04-09 19:11:17,https://us.soccerway.com/game/petrojet-0ImETQmG/pyramids-zyHMiDZ6/?mid=jsK6gSRH,True,none,115,2.06,1.25,2.15,1.06,1.61,5.82,8.28,3.77,240.45
2026-04-09 19:11:29,https://us.soccerway.com/game/petrojet-0ImETQmG/wadi-degla-8hYMzzVB/?mid=tGVrSIuH,False,no_stats,17,2.1,0.7,1.52,0.0,0.0,3.62,4.4,2.58,247.42
2026-04-09 19:11:36,https://us.soccerway.com/game/pharco-fc-UP8rEKaA/telephonaat-beni-suef-CdH7asKI/?mid=ERYAVin9,False,no_stats,17,2.1,0.72,1.85,0.0,0.0,3.95,4.74,3.48,255.64
2026-04-09 19:11:45,https://us.soccerway.com/game/pharco-fc-UP8rEKaA/we-sports-club-SxdAv1Zg/?mid=xn7v5fl1,False,no_stats,16,2.35,1.87,1.93,0.0,0.0,4.28,6.24,0.0,261.88
