scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-11 13:17:22,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/antalyaspor-GAtxDHF9/?mid=G8l2pZ5b,True,none,116,13.86,1.46,3.91,1.07,2.33,20.1,22.78,3.71,26.49
2026-04-11 13:17:49,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/basaksehir-YqP5NmC1/?mid=b5TaFNP7,True,none,115,2.3,0.95,2.01,1.42,2.02,6.33,8.84,2.56,37.89
2026-04-11 13:18:00,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/basaksehir-YqP5NmC1/?mid=z13E0HLF,False,no_stats,14,2.75,1.0,2.19,0.0,0.0,4.94,6.01,2.23,46.13
2026-04-11 13:18:08,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/besiktas-IDmErJCR/?mid=CAftAOg5,True,none,116,2.92,1.97,1.76,1.79,4.19,8.87,12.76,2.85,61.74
2026-04-11 13:18:24,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/besiktas-IDmErJCR/?mid=fiw41tat,True,none,115,3.32,1.53,1.94,0.92,1.7,6.96,9.54,3.85,75.13
2026-04-11 13:18:38,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/eyupspor-276zKCgt/?mid=KxXUnMSk,True,none,117,2.52,1.45,1.51,1.81,1.8,5.83,9.23,3.78,88.14
2026-04-11 13:18:51,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/eyupspor-276zKCgt/?mid=dxwoLTp9,True,none,118,2.79,1.58,1.38,1.14,1.77,5.94,8.81,3.05,100.0
2026-04-11 13:19:02,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/f-karagumruk-Cv7CWW8n/?mid=Cdyj0x2D,False,no_stats,18,3.02,1.26,1.4,0.0,0.0,4.42,5.76,3.46,109.22
2026-04-11 13:19:12,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/fenerbahce-MsbmracL/?mid=KvYYUm74,True,none,117,3.0,0.89,2.02,0.81,1.73,6.75,8.6,2.22,120.05
2026-04-11 13:19:22,https://us.soccerway.com/game/alanyaspor-IcN8oPcJ/fenerbahce-MsbmracL/?mid=Ma6ESysK,True,none,117,3.1,1.49,2.31,1.91,1.58,6.99,10.53,3.23,133.8
