scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-10 16:59:33,https://us.soccerway.com/game/ajax-8UOvIwnb/besiktas-IDmErJCR/?mid=2uLSQBUp,False,no_stats,18,17.48,1.27,1.66,0.0,0.0,19.14,20.49,2.54,23.03
2026-04-10 16:59:56,https://us.soccerway.com/game/ajax-8UOvIwnb/eintracht-frankfurt-8vndvXTk/?mid=CbCpx6eE,True,none,94,6.33,0.8,1.68,1.56,2.41,10.42,12.92,2.54,38.49
2026-04-10 17:00:12,https://us.soccerway.com/game/ajax-8UOvIwnb/eintracht-frankfurt-8vndvXTk/?mid=IeFhzpQQ,True,none,92,2.39,1.56,2.02,1.94,2.46,6.87,10.51,2.52,51.52
2026-04-10 17:00:25,https://us.soccerway.com/game/ajax-8UOvIwnb/galatasaray-riaqqurF/?mid=AstlYgxB,True,none,92,2.91,1.99,3.96,1.37,1.82,8.69,12.19,2.93,66.63
2026-04-10 17:00:40,https://us.soccerway.com/game/ajax-8UOvIwnb/jagiellonia-lIDaZJTc/?mid=IV7NjZjM,True,none,40,2.88,1.74,2.32,0.99,2.06,7.26,10.11,3.74,80.49
2026-04-10 17:00:54,https://us.soccerway.com/game/ajax-8UOvIwnb/jagiellonia-lIDaZJTc/?mid=dGJEheM9,True,none,40,2.28,1.29,1.74,1.8,1.99,6.01,9.22,3.84,93.54
2026-04-10 17:01:07,https://us.soccerway.com/game/ajax-8UOvIwnb/lazio-URcSl02h/?mid=QTlyIMUF,True,none,92,2.81,1.74,1.81,1.21,1.74,6.36,9.45,3.75,106.74
2026-04-10 17:01:20,https://us.soccerway.com/game/ajax-8UOvIwnb/maccabi-tel-aviv-req5XE5Q/?mid=SblXyxwn,True,none,56,2.41,0.93,1.44,1.78,1.47,5.32,8.17,2.84,117.75
2026-04-10 17:01:31,https://us.soccerway.com/game/ajax-8UOvIwnb/panathinaikos-SENMmweG/?mid=0n5a4Q5d,True,none,40,2.66,1.58,1.64,1.7,1.51,5.81,9.22,2.07,129.04
2026-04-10 17:01:43,https://us.soccerway.com/game/ajax-8UOvIwnb/panathinaikos-SENMmweG/?mid=ShcoSTc3,True,none,40,2.09,0.58,1.57,0.65,1.88,5.54,6.92,3.07,139.03
2026-04-10 17:01:53,https://us.soccerway.com/game/ajax-8UOvIwnb/qarabag-agdam-Qgd3eSin/?mid=revdWX6N,True,none,56,2.16,1.24,1.46,0.94,1.81,5.43,7.75,2.59,149.37
2026-04-10 17:02:03,https://us.soccerway.com/game/ajax-8UOvIwnb/real-sociedad-jNvak2f3/?mid=EFnuzG7b,True,none,92,2.43,1.27,1.84,1.51,1.89,6.16,9.07,2.76,161.2
2026-04-10 17:02:15,https://us.soccerway.com/game/ajax-8UOvIwnb/rfs-Midjg0YH/?mid=ETRDlFMi,True,none,92,2.72,1.77,1.4,0.77,1.38,5.5,8.18,2.45,171.83
2026-04-10 17:02:25,https://us.soccerway.com/game/ajax-8UOvIwnb/royale-union-sg-407h8Ird/?mid=tMztEtj3,True,none,92,2.85,1.43,1.53,1.31,1.65,6.03,8.92,2.3,183.05
2026-04-10 17:02:37,https://us.soccerway.com/game/ajax-8UOvIwnb/royale-union-sg-407h8Ird/?mid=xlUlCKKF,True,none,94,1.66,1.12,1.43,1.09,1.87,4.96,7.33,2.21,192.58
