scraped_at,url,success,reason,non_empty_fields,t_summary_s,sleep_after_summary_s,t_stats_s,sleep_after_stats_s,t_lineups_s,t_scrape_only_s,t_total_s,sleep_before_next_match_s,cumulative_total_s
2026-04-10 17:52:00,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-ettifaq-fc-ncrXAWGn/?mid=0WENhTV0,True,none,115,2.9,1.58,1.77,1.11,1.56,6.23,9.06,2.86,11.92
2026-04-10 17:52:12,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-ettifaq-fc-ncrXAWGn/?mid=pWE1rP5l,True,none,116,2.42,0.86,1.49,1.48,1.61,5.52,8.0,3.22,23.14
2026-04-10 17:52:23,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-fateh-OIDqIbjd/?mid=UH3EdojI,True,none,118,2.4,1.5,1.72,0.88,1.59,5.71,8.24,3.96,35.33
2026-04-10 17:52:35,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-fayha-Meknfpi2/?mid=SbW39qiL,True,none,118,2.67,1.94,1.7,0.53,1.45,5.82,8.42,3.51,47.27
2026-04-10 17:52:47,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-fayha-Meknfpi2/?mid=lfhEicJr,True,none,116,1.4,1.77,1.59,0.78,1.56,4.55,7.25,3.44,57.96
2026-04-10 17:52:58,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-hazem-rass-YZFeqj3D/?mid=2a3dqMcB,True,none,116,2.25,1.63,1.73,1.15,1.84,5.82,8.74,3.9,70.6
2026-04-10 17:53:11,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-hazem-rass-YZFeqj3D/?mid=fHIt0lXj,True,none,116,1.59,0.82,1.85,1.75,1.93,5.37,8.11,3.32,82.03
2026-04-10 17:53:22,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-hilal-hxxcePl9/?mid=0YgvFNtQ,True,none,116,2.61,1.59,1.71,0.81,1.71,6.03,8.57,3.66,94.26
2026-04-10 17:53:34,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-hilal-hxxcePl9/?mid=KnGoLe8N,True,none,118,2.25,0.9,1.71,0.58,1.8,5.76,7.4,3.49,105.15
2026-04-10 17:53:45,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-ittihad-QmsyAjWh/?mid=bmSQ6E6d,True,none,116,2.71,0.91,1.77,1.39,1.55,6.03,8.46,3.55,117.16
2026-04-10 17:53:57,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-ittihad-QmsyAjWh/?mid=ttu0QM9M,True,none,116,2.61,0.68,1.43,0.67,1.6,5.64,7.12,3.64,127.93
2026-04-10 17:54:08,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-khaleej-UanWW9fq/?mid=jm0mC0Ph,True,none,118,2.71,1.57,1.85,0.81,1.52,6.08,8.61,3.71,140.24
2026-04-10 17:54:20,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-kholood-Mqs1WbFK/?mid=tdulAJx8,True,none,112,2.48,1.45,1.76,1.26,1.41,5.65,8.5,2.04,150.79
2026-04-10 17:54:31,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-najma-0QD6GL0s/?mid=GM36hOon,True,none,118,2.66,1.88,1.35,0.56,1.84,5.85,8.44,2.87,162.1
2026-04-10 17:54:42,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-najma-0QD6GL0s/?mid=KzjodKbE,True,none,118,2.69,0.96,1.57,0.62,1.35,5.61,7.35,2.41,171.85
2026-04-10 17:54:52,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-nassr-h4I89ZuE/?mid=nFRwMMzR,True,none,118,2.57,1.11,1.54,0.59,1.69,5.8,7.69,2.62,182.16
2026-04-10 17:55:02,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-okhdood-tKjRGGMC/?mid=E3QgmaZP,True,none,116,2.51,0.88,1.55,0.82,1.81,5.87,7.71,3.64,193.51
2026-04-10 17:55:14,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-qadsiah-tvQZtrTd/?mid=bREyL4R6,True,none,116,2.08,1.16,1.69,1.12,1.72,5.49,7.93,2.36,203.8
2026-04-10 17:55:24,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-qadsiah-tvQZtrTd/?mid=nJ1Rtrf3,False,no_lineups,114,2.71,1.84,1.89,0.87,1.42,6.02,8.88,3.62,216.3
2026-04-10 17:55:36,https://us.soccerway.com/game/al-ahli-sc-0MHmoCY0/al-riyadh-l6Iu2w06/?mid=On7Ej2Gb,True,none,118,2.93,1.14,1.64,1.87,1.54,6.11,9.27,2.38,227.95
