match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
67jtezzI,LaLiga2,11,"October 24, 2024",08:00 PM,10808,17400,UD Almería Stadium,Almería,Almeria,Albacete,3,1,H,4-4-2,4-4-2,7.6,7.1,25,15,8,7,11,7,,,,,,,,,2,5,14,21,21,16,21,10,0,4,4,0,0,0,6,5,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,
pnTX08gl,LaLiga2,24,"January 26, 2025",05:15 PM,10936,17524,Estadio Carlos Belmonte,Albacete,Albacete,Almeria,2,1,H,4-4-2,4-2-3-1,7.1,7.4,14,14,5,5,4,5,9,10,5,4,,,0,2,4,6,13,10,20,17,10,13,2,3,2,5,0,0,4,3,30,70,21,31,70,88,140,420,199,480,,,,,,,60,73,49,75,82,103,19,17,3,5,16,30,5,2,,,,,,,,,65,67,11,10,17,15,5,4,29,20,4,9,2.21,1.26,,,,,,,,
CEMFySqJ,LaLiga2,30,"March 10, 2025",09:30 PM,8653,12194,Estadio El Plantío,Burgos,Burgos CF,Albacete,1,0,H,4-2-3-1,4-4-2,8.2,7.3,9,16,4,5,3,6,6,10,3,6,1,0,1,1,3,7,13,13,14,32,13,13,1,2,1,2,0,0,5,3,43,57,24,33,74,84,231,341,312,408,,,,,,,59,72,62,101,105,141,50,21,6,6,12,28,3,2,,,,,,,,,71,50,15,7,21,14,2,5,38,23,12,3,2.31,1.83,,,,,,,,
WWCsJtN0,LaLiga2,10,"October 21, 2024",09:30 PM,9041,17524,Estadio Carlos Belmonte,Albacete,Albacete,Burgos CF,2,0,H,4-4-2,4-4-2,7.1,8.1,18,9,10,3,6,4,,,,,,,,,2,7,13,7,26,29,4,11,3,2,0,1,0,0,3,8,40,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,
OdW6DCQP,LaLiga2,19,"December 14, 2024",05:15 PM,12847,20776,JP Financial Estadio,Cadiz,Cadiz CF,Albacete,1,0,H,4-5-1,4-4-2,6.6,7.5,14,9,3,1,10,5,,,,,,,,,2,2,9,12,25,23,12,10,1,0,1,1,0,0,1,2,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,
b9iIWu2M,LaLiga2,29,"March 02, 2025",07:30 PM,6923,17524,Estadio Carlos Belmonte,Albacete,Albacete,Cadiz CF,3,0,H,4-4-2,4-2-3-1,7.0,7.5,12,5,4,2,5,3,7,4,5,1,1,0,1,0,4,2,17,6,18,25,6,17,6,1,1,3,0,1,2,1,50,50,15,20,82,84,305,313,372,374,,,,,,,72,70,79,69,109,99,33,7,6,1,18,15,5,1,,,,,,,,,63,73,17,8,27,11,3,0,26,24,4,10,2.31,0.64,,,,,,,,
fJ9IklHL,LaLiga2,18,"December 08, 2024",07:30 PM,10516,17524,Estadio Carlos Belmonte,Albacete,Albacete,Castellon,0,0,D,4-4-2,3-4-3,6.2,6.9,9,5,2,0,5,2,,,,,,,,,4,6,15,7,27,24,5,13,1,2,0,1,0,0,0,2,30,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,
l6GYhrXq,LaLiga2,34,"April 04, 2025",08:30 PM,10538,15500,Estadio Municipal de Castalia,Castellón de la Plana,Castellon,Albacete,2,2,D,3-4-3,4-4-2,6.5,6.8,30,7,6,5,13,1,24,4,5,3,,,1,0,9,1,7,7,19,16,7,7,5,2,2,1,0,0,3,4,75,25,56,12,84,59,482,120,571,205,54,28,25,18,46,65,81,46,206,32,254,69,29,0,12,0,42,5,5,5,47,39,0,0,1,0,1,1,100,44,10,7,10,16,11,1,8,45,4,14,3.24,1.19,2.74,1.34,2.77,1.01,1.34,2.74,-0.66,0.74
KM6bBKNi,LaLiga2,42,"June 01, 2025",10:00 PM,11586,21822,Estadio Nuevo Arcángel,Córdoba,Cordoba,Albacete,1,1,D,4-3-3,4-4-2,5.7,7.3,37,7,9,1,16,5,22,6,15,1,,,2,0,9,5,11,13,16,17,13,11,2,4,2,3,0,0,0,8,66,34,51,17,88,72,421,176,479,244,67,37,26,21,39,57,84,55,179,41,212,75,31,25,9,3,29,12,2,3,47,49,0,0,1,0,0,0,79,65,11,13,14,20,12,1,21,40,8,4,2.88,1.12,2.17,0.96,1.47,0.60,0.96,2.17,-0.04,1.17
Y1bN4Vpg,LaLiga2,8,"October 06, 2024",10:00 PM,9327,17524,Estadio Carlos Belmonte,Albacete,Albacete,Cordoba,1,1,D,4-4-2,4-3-3,6.5,6.7,19,11,5,3,10,6,,,,,,,,,8,3,19,14,21,21,9,12,3,1,1,2,0,0,2,4,39,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,
