match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
ny3ZCRbk,Eerste Divisie,32,"March 28, 2025",09:00 PM,14280,15000,Kooi Stadion,Leeuwarden,Cambuur,De Graafschap,3,2,H,4-3-3,4-2-3-1,5.9,7.2,14,11,5,4,2,3,6,8,8,3,0,1,0,0,5,0,13,3,17,19,3,13,3,1,0,1,0,0,2,2,61,39,16,15,83,75,457,265,552,351,26,32,16,17,62,53,64,55,77,42,120,77,10,28,1,5,10,18,3,2,52,43,1,0,1,0,1,0,33,72,5,13,15,18,7,4,15,22,10,11,1.19,0.71,2.23,0.21,0.54,0.54,0.21,2.23,-1.79,-0.77
rDqpPR04,Eerste Divisie,19,"December 13, 2024",09:00 PM,10865,12600,De Vijverberg,Doetinchem,De Graafschap,Cambuur,0,2,A,4-2-3-1,4-3-3,7.0,6.4,14,17,2,8,12,9,,,,,,,,,6,4,,,,,,,,,4,4,0,0,6,2,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLnqVaS1,Eerste Divisie,15,"November 26, 2024",09:00 PM,11772,15000,Kooi Stadion,Leeuwarden,Cambuur,Den Bosch,1,2,A,4-3-3,4-3-3,6.3,6.3,27,9,16,5,11,4,,,,,,,,,8,5,,,,,,,,,3,2,0,0,3,15,65,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lrORx00L,Eerste Divisie,29,"March 07, 2025",09:00 PM,5408,6500,De Vliert,'s-Hertogenbosch,Den Bosch,Cambuur,0,2,A,4-2-3-1,4-2-3-1,6.0,6.8,7,11,0,4,3,4,5,7,2,4,0,1,0,1,2,4,21,9,23,13,9,21,3,0,2,2,0,0,2,0,51,49,20,19,78,80,322,314,412,394,,,,,,,58,67,56,53,97,79,16,23,3,3,19,13,0,2,,,,,,,,,58,64,7,9,12,14,4,3,9,24,12,3,0.37,1.60,,,,,,,,
KAWgEAnn,Eerste Divisie,18,"December 07, 2024",05:30 PM,12384,15000,Kooi Stadion,Leeuwarden,Cambuur,Den Haag,2,1,H,4-3-3,4-3-3,8.4,7.5,4,13,2,10,2,3,,,,,,,,,2,3,,,,,,,,,1,2,0,0,9,0,52,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lzICyQgt,Eerste Divisie,37,"May 02, 2025",09:00 PM,12246,15000,WerkTalent Stadion,Den Haag,Den Haag,Cambuur,3,4,A,4-2-3-1,4-2-3-1,5.3,6.5,14,10,3,5,4,4,12,6,2,4,,,1,0,6,2,11,14,29,23,14,11,1,3,0,2,0,0,1,0,53,47,23,15,76,76,338,310,447,408,43,35,34,27,80,77,57,44,66,30,115,68,16,22,3,2,19,9,4,3,52,49,0,2,0,0,0,1,69,58,18,7,26,12,7,1,17,25,6,12,2.05,1.67,1.43,2.68,0.65,0.64,2.68,1.43,-1.32,-1.57
tzrc9Xz0,Eerste Divisie,31,"March 10, 2025",09:00 PM,12315,15000,Kooi Stadion,Leeuwarden,Cambuur,Dordrecht,1,0,H,4-3-3,4-2-3-1,6.7,6.8,16,5,3,1,6,3,9,4,7,1,,,0,0,5,2,17,14,29,18,14,17,3,1,2,0,0,0,1,2,60,40,21,13,80,64,355,192,441,298,,,,,,,72,52,100,36,139,69,33,10,9,1,27,10,1,0,,,,,,,,,63,59,10,13,16,22,7,1,31,31,5,4,0.68,0.22,,,,,,,,
x44ulVuA,Eerste Divisie,4,"August 30, 2024",09:00 PM,2526,4100,M-Scores Stadion,Dordrecht,Dordrecht,Cambuur,2,0,H,4-2-3-1,4-3-3,7.7,7.0,17,12,6,5,11,7,,,,,,,,,3,13,,,,,,,,,5,3,1,1,5,4,35,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGfIF5AO,Eerste Divisie,10,"October 21, 2024",09:00 PM,12114,15000,Kooi Stadion,Leeuwarden,Cambuur,Eindhoven FC,2,0,H,4-2-3-1,4-2-3-1,7.0,7.1,16,9,2,2,14,7,,,,,,,,,6,3,,,,,,,,,2,2,0,0,2,0,57,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrL1DqKr,Eerste Divisie,23,"January 24, 2025",09:00 PM,2489,4600,Jan Louwers Stadion,Eindhoven,Eindhoven FC,Cambuur,4,2,H,4-2-3-1,4-3-3,6.5,6.8,12,11,6,5,4,2,10,8,2,3,,,0,0,3,4,10,14,23,27,14,10,0,1,0,1,0,0,3,2,34,66,22,19,71,85,219,488,307,571,,,,,,,60,72,62,104,104,145,17,15,1,4,6,26,6,0,,,,,,,,,50,59,8,10,16,17,2,4,27,11,12,12,3.02,1.05,,,,,,,,
C4yon7Lq,Eerste Divisie,22,"January 17, 2025",09:00 PM,12117,15000,Kooi Stadion,Leeuwarden,Cambuur,Excelsior,1,0,H,4-3-3,4-2-3-1,7.3,7.4,17,14,7,3,7,6,9,12,8,2,1,0,0,1,2,6,9,7,22,35,7,9,2,0,3,2,0,0,3,6,44,56,24,26,68,78,251,346,368,446,,,,,,,52,60,43,72,82,120,0,29,0,6,5,21,2,1,,,,,,,,,90,68,9,13,10,19,3,5,23,15,6,8,1.56,0.93,,,,,,,,
