match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
4dsrDMBc,Coppa Italia,Quarter-finals,"February 05, 2025",10:00 PM,57878,80018,Stadio Giuseppe Meazza,San Siro,AC Milan,AS Roma,3,1,H,4-3-3,3-5-2,7.7,7.0,13,19,6,7,3,7,9,11,4,8,1,0,1,1,4,8,10,9,10,9,9,10,1,3,0,1,0,0,6,3,51,49,34,28,89,89,435,419,491,472,,,,,,,80,82,122,111,152,135,24,27,4,6,17,22,3,3,,,,,,,,,57,50,8,9,14,18,4,5,22,20,4,7,2.03,1.59,,,,,,,,
fgY5VDRa,Coppa Italia,Final,"May 14, 2025",10:00 PM,68500,70634,Stadio Olimpico,Rome,AC Milan,Bologna,0,1,A,3-4-2-1,4-2-3-1,7.0,6.0,7,11,2,5,5,5,7,4,0,7,,,0,0,3,3,11,11,19,14,11,11,2,3,2,3,0,0,4,2,54,46,16,17,86,88,425,375,497,428,43,50,18,28,42,56,55,62,42,58,76,94,33,17,2,2,6,12,3,2,48,46,0,0,0,0,0,0,46,80,6,16,13,20,0,1,20,22,2,7,1.41,1.04,1.30,1.70,0.77,0.55,1.70,1.30,0.70,1.30
f3FwBzH0,Coppa Italia,Semi-finals,"April 23, 2025",09:00 PM,75552,80018,Stadio Giuseppe Meazza,San Siro,Inter,AC Milan,0,3,A,3-5-2,3-4-2-1,5.2,6.9,16,8,3,3,11,2,9,7,7,1,0,1,1,0,6,7,9,7,11,14,7,9,3,1,2,0,0,0,0,3,56,44,29,24,89,86,434,333,486,388,63,50,19,18,30,36,77,67,103,62,134,93,28,25,7,4,25,16,2,3,40,39,0,0,0,0,1,0,50,75,12,6,24,8,2,3,12,35,6,4,1.15,1.20,0.28,1.87,1.23,0.81,1.87,0.28,-1.13,0.28
l6CVCdnl,Coppa Italia,Semi-finals,"April 02, 2025",09:00 PM,67595,80018,Stadio Giuseppe Meazza,San Siro,AC Milan,Inter,1,1,D,4-2-3-1,3-5-2,7.6,6.9,12,18,4,7,4,8,8,11,4,7,,,0,0,4,7,7,14,11,12,14,7,0,2,2,2,0,0,6,3,37,63,24,38,86,89,270,467,313,523,53,72,20,28,38,39,77,73,70,105,91,143,18,44,2,8,11,18,3,2,27,44,1,0,0,0,1,0,42,63,5,10,12,16,4,3,26,9,5,5,0.86,1.55,0.69,1.32,0.58,1.03,1.32,0.69,0.32,-0.31
rRnHCGU1,Coppa Italia,1/8-finals,"December 03, 2024",10:00 PM,31392,80018,Stadio Giuseppe Meazza,San Siro,AC Milan,Sassuolo,6,1,H,4-2-3-1,4-3-3,7.2,7.7,15,4,8,3,5,1,,,,,,,,,7,0,11,7,8,8,6,9,3,2,1,2,0,0,2,2,70,30,,,86,74,647,240,752,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,
bJ0o1p2t,Coppa Italia,1/8-finals,"December 18, 2024",10:00 PM,56858,70634,Stadio Olimpico,Rome,AS Roma,Sampdoria,4,1,H,3-4-2-1,4-3-3,6.2,7.6,14,7,7,1,5,3,,,,,,,,,2,0,16,14,,,13,18,1,0,1,2,0,0,0,3,60,40,,,83,82,588,379,710,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,
tM8uTfYp,Coppa Italia,Quarter-finals,"February 04, 2025",10:00 PM,20492,24950,New Balance Arena,Bergamo,Atalanta,Bologna,0,1,A,3-4-1-2,4-2-3-1,6.3,6.7,13,13,5,3,5,9,8,9,5,4,0,1,0,0,4,3,15,14,29,8,14,15,1,2,1,2,0,0,2,5,54,46,25,19,80,80,386,321,484,399,,,,,,,68,64,78,78,115,121,20,20,3,3,15,15,1,1,,,,,,,,,44,60,7,9,16,15,3,1,21,28,6,10,0.87,1.43,,,,,,,,
dhergCyo,Coppa Italia,1/8-finals,"December 18, 2024",07:30 PM,20234,24950,New Balance Arena,Bergamo,Atalanta,Cesena,6,1,H,3-4-2-1,3-4-2-1,6.6,7.7,18,5,10,1,3,2,,,,,,,,,8,2,7,9,,,9,7,1,0,2,1,0,0,0,4,59,41,,,83,78,593,381,717,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,
WlhYT07d,Coppa Italia,Final,"August 04, 2024",09:45 PM,5050,26000,Stadio Partenio-Adriano Lombardi,Avellino,Avellino,Juve Stabia,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dnnqk0iD,Coppa Italia,Final,"August 09, 2024",07:30 PM,5850,25144,Bluenergy Stadium - Stadio Friuli,Udine,Udinese,Avellino,4,0,H,3-4-1-2,3-5-2,6.7,7.5,16,4,7,1,9,3,,,,,,,,,4,6,14,15,12,12,15,10,1,2,1,2,0,0,1,3,62,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
bs5ow5pA,Coppa Italia,Final,"August 10, 2024",07:00 PM,3724,20641,Stadio Giovanni Zini,Cremona,Cremonese,Bari,2,1,H,3-5-2,3-4-2-1,7.1,6.4,13,11,3,4,8,4,,,,,,,,,3,4,17,20,18,26,15,12,1,2,2,1,0,0,3,2,58,42,,,84,78,413,238,492,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,
pKYnMGxp,Coppa Italia,Semi-finals,"April 01, 2025",09:00 PM,16167,16284,Stadio Carlo Castellani,Empoli,Empoli,Bologna,0,3,A,3-4-2-1,4-2-3-1,6.2,5.8,7,14,1,7,3,6,4,12,3,2,,,0,1,0,3,13,18,22,20,18,13,5,0,0,0,0,0,4,1,33,67,8,23,70,85,218,531,310,626,42,56,27,38,64,68,53,78,42,108,80,139,22,17,2,2,9,12,2,5,48,55,2,0,0,0,0,1,56,54,10,7,18,13,3,1,25,7,6,4,0.32,2.02,0.05,2.26,0.19,1.32,2.26,0.05,-0.74,0.05
vJReKf7d,Coppa Italia,Semi-finals,"April 24, 2025",09:00 PM,27033,38279,Stadio Renato Dall'Ara,Bologna,Bologna,Empoli,2,1,H,4-2-3-1,3-4-2-1,7.1,6.9,16,7,5,4,6,1,10,5,6,2,2,0,0,0,6,2,23,10,13,20,10,23,0,0,1,3,0,0,3,3,69,31,25,5,86,71,475,173,551,242,55,48,42,22,76,46,69,59,68,39,99,66,32,9,7,1,22,11,2,2,69,44,0,2,0,0,0,1,70,62,16,8,23,13,5,2,9,34,6,8,1.93,1.08,1.97,1.54,1.65,0.30,1.54,1.97,0.54,-0.03
KIS7woMN,Coppa Italia,1/8-finals,"December 03, 2024",07:30 PM,11952,38279,Stadio Renato Dall'Ara,Bologna,Bologna,Monza,4,0,H,4-2-3-1,3-4-1-2,6.9,7.3,16,6,9,1,5,3,,,,,,,,,5,5,9,16,,,15,12,1,3,0,1,0,0,1,5,53,47,,,81,75,453,368,558,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,
OE5MGhrf,Coppa Italia,1/16-finals,"September 26, 2024",07:30 PM,3782,17102,U-Power Stadium,Brianteo,Monza,Brescia,3,1,H,3-4-2-1,4-3-1-2,6.7,6.5,19,13,8,3,6,8,,,,,,,,,7,7,16,12,9,17,9,14,2,0,0,2,0,0,2,5,58,42,,,84,80,531,359,634,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,
