match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
CKZwyKUA,Liga MX - Clausura,10,"March 03, 2025",02:00 AM,16331,55020,Estadio Jalisco,Guadalajara,Atlas,Atl. San Luis,3,1,H,3-1-4-2,4-2-3-1,6.7,7.0,17,12,6,3,7,8,14,7,3,5,1,0,1,0,5,3,6,7,30,25,7,6,2,1,0,1,0,0,2,3,41,59,32,23,84,85,299,437,355,515,,,,,,,72,75,102,108,141,144,47,29,8,5,17,17,3,1,,,,,,,,,62,93,8,13,13,14,4,1,26,24,20,6,1.04,0.58,,,,,,,,
YFekayiI,Liga MX - Apertura,6,"August 31, 2024",04:00 AM,13203,28429,Estadio Alfonso Lastras,San Luis Potosí,Atl. San Luis,Atlas,2,1,H,4-2-3-1,4-2-3-1,7.2,6.8,13,13,6,5,7,8,,,,,,,,,3,0,14,10,29,24,10,15,2,1,1,2,0,0,4,4,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f71twCjK,Liga MX - Apertura,8,"September 18, 2024",04:00 AM,10236,34253,- Estadio Ciudad de los Deportes. Game H2H Standings Summary Stats Lineups 1st Half 1 - 0 9' Goal 1 - 0 Aguirre R.,Rodriguez B.,Club America,Atlas,3,0,H,4-2-3-1,4-4-2,6.7,7.2,13,2,7,1,6,1,,,,,,,,,4,0,9,7,18,21,8,10,0,1,3,3,0,1,1,4,56,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
vTUAf5R0,Liga MX - Clausura,12,"March 16, 2025",05:05 AM,34787,55020,Estadio Jalisco,Guadalajara,Atlas,Club America,1,3,A,3-1-4-2,4-2-3-1,6.1,6.6,22,19,8,6,8,6,12,13,10,6,,,0,1,8,5,20,12,20,12,12,20,3,2,4,1,1,0,3,7,46,54,28,28,78,81,252,319,323,392,,,,,,,61,78,59,114,96,147,24,36,5,5,21,14,3,2,,,,,,,,,64,74,7,14,11,19,6,7,22,32,10,6,1.89,1.57,,,,,,,,
8lbdzPhT,Liga MX - Apertura,13,"October 24, 2024",06:00 AM,16608,31297,Estadio León,León,Club Leon,Atlas,0,0,D,4-4-2,4-4-2,6.4,7.2,17,5,6,0,6,3,,,,,,,,,8,8,15,13,29,27,13,15,2,2,0,0,0,0,0,6,62,38,,,82,76,421,231,515,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,2,13,1.09,0.18,,,,,,,,
UXZyXrmf,Liga MX - Clausura,2,"January 19, 2025",05:00 AM,25712,55020,Estadio Jalisco,Guadalajara,Atlas,Club Leon,1,2,A,4-1-3-2,5-3-2,5.9,6.7,12,13,3,4,6,6,6,9,6,4,,,0,0,10,4,9,16,29,25,16,9,3,4,1,1,0,0,2,2,53,47,14,16,83,80,369,307,445,383,,,,,,,59,66,48,57,82,86,11,24,2,4,19,17,0,1,,,,,,,,,62,61,8,14,13,23,3,3,22,33,12,10,0.60,1.33,,,,,,,,
6aIl5qh3,Liga MX - Apertura,14,"October 27, 2024",06:05 AM,10759,55020,Estadio Jalisco,Guadalajara,Atlas,Club Tijuana,0,0,D,4-2-3-1,4-2-3-1,7.8,6.9,7,15,0,6,6,5,,,,,,,,,5,8,16,10,25,16,10,16,1,3,1,0,0,0,6,0,29,71,,,71,86,170,531,241,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,17,11,0.35,0.79,,,,,,,,
nayTqlDr,Liga MX - Clausura,11,"March 10, 2025",05:00 AM,17633,29533,Estadio Caliente,Tijuana,Club Tijuana,Atlas,3,4,A,4-2-3-1,3-1-4-2,5.3,7.3,9,13,4,5,5,6,6,8,3,5,0,1,0,0,6,9,16,14,22,29,14,16,1,1,2,2,1,0,1,1,65,35,17,19,82,73,395,179,482,246,,,,,,,67,63,74,59,110,93,19,16,4,4,21,25,4,3,,,,,,,,,70,75,14,9,20,12,0,2,34,31,6,5,1.87,1.88,,,,,,,,
tvEkq8nm,Liga MX,Final,"November 25, 2024",05:00 AM,17333,29533,Estadio Caliente,Tijuana,Club Tijuana,Atlas,3,0,H,5-4-1,5-3-2,7.0,8.1,22,12,8,2,8,9,14,6,8,6,,,2,0,6,3,8,12,19,27,12,8,0,0,1,1,0,0,2,5,62,38,34,14,88,76,495,248,561,326,,,,,,,83,62,120,63,144,102,40,45,6,5,15,11,6,2,,,,,,,,,79,63,22,12,28,19,6,1,25,16,8,8,2.44,0.66,,,,,,,,
21pBZo3B,Liga MX - Apertura,16,"November 07, 2024",05:05 AM,24204,55020,Estadio Jalisco,Guadalajara,Atlas,Cruz Azul,2,2,D,3-5-1-1,3-4-3,6.0,6.6,11,9,2,3,5,2,,,,,,,,,8,5,14,7,26,27,7,14,1,2,2,2,0,0,1,0,46,54,,,76,78,283,351,374,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,10,6,0.88,1.23,,,,,,,,
GnTLvzk3,Liga MX - Clausura,1,"January 12, 2025",05:05 AM,9732,58445,Estadio Olímpico Universitario,Mexico City,Cruz Azul,Atlas,1,1,D,3-5-1-1,5-3-2,6.5,7.1,13,12,4,2,7,9,8,5,5,7,,,0,0,8,4,10,12,20,15,12,10,1,2,1,1,0,0,1,3,66,34,28,12,84,73,467,201,555,277,,,,,,,74,54,123,37,166,68,13,27,3,4,24,15,1,1,,,,,,,,,71,71,10,12,14,17,2,1,10,31,3,16,1.40,0.49,,,,,,,,
6cNu9v1t,Liga MX,Semi-finals,"November 22, 2024",03:05 AM,40645,46232,Estadio Akron,Zapopan,Guadalajara Chivas,Atlas,1,2,A,4-4-2,5-4-1,6.6,6.1,15,12,3,6,7,4,14,9,1,3,,,0,0,2,4,12,16,22,21,16,12,0,1,3,4,1,1,4,2,60,40,26,17,79,71,353,204,448,286,,,,,,,60,44,62,29,104,66,43,31,6,5,14,16,4,2,,,,,,,,,50,91,8,10,16,11,5,2,13,9,5,11,2.23,1.90,,,,,,,,
E5yW2rxB,Liga MX - Clausura,17,"April 20, 2025",05:15 AM,27504,55020,Estadio Jalisco,Guadalajara,Atlas,Guadalajara Chivas,1,1,D,3-4-1-2,4-4-2,7.5,6.9,19,20,5,6,7,8,9,8,10,12,,,1,0,4,5,13,12,17,20,12,13,1,2,4,5,0,0,5,4,49,51,27,20,86,84,291,300,338,356,56,57,19,27,34,47,79,78,74,83,94,107,38,19,6,3,16,16,3,3,42,51,0,1,0,0,1,0,50,69,5,20,10,29,7,6,22,22,8,10,1.50,1.29,1.01,0.42,1.32,0.76,0.42,1.01,0.42,-0.18
t2z8Givq,Liga MX - Apertura,11,"October 06, 2024",04:05 AM,40846,46232,Estadio Akron,Zapopan,Guadalajara Chivas,Atlas,2,3,A,4-1-4-1,4-2-3-1,5.3,7.0,13,6,7,3,6,3,,,,,,,,,8,6,21,20,42,24,,,0,0,3,3,0,0,0,5,52,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
