match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
A1UET68m,Serie A Betano,13,"July 13, 2025",03:00 AM,30249,48902,Arena Fonte Nova,Salvador,Bahia,Atletico-MG,2,1,H,4-3-3,4-5-1,6.6,7.2,18,10,5,2,9,4,7,3,11,7,,,0,0,4,7,11,12,23,20,12,11,0,0,2,2,0,0,1,3,47,53,19,16,79,82,298,345,375,419,44,36,23,16,52,45,74,75,104,78,140,104,43,19,6,3,14,16,0,0,51,67,0,0,0,0,0,1,61,47,14,14,23,30,4,4,22,29,4,8,0.56,0.31,0.41,0.20,0.51,0.34,0.20,0.41,-0.80,-1.06
IDrp9LyQ,Serie A Betano,32,"November 06, 2025",01:00 AM,25506,47465,MRV Arena,Belo Horizonte,Atletico-MG,Bahia,3,0,H,3-4-2-1,4-3-3,7.6,7.2,23,12,7,4,5,5,11,6,12,6,,,0,0,13,3,8,6,14,14,6,8,2,1,2,2,0,1,4,4,61,39,33,19,90,84,445,277,493,329,71,46,22,17,31,37,84,75,163,67,195,89,21,33,7,4,33,12,1,1,36,39,0,1,0,0,1,1,59,64,10,9,17,14,11,3,17,34,5,3,1.09,0.72,2.03,0.81,0.94,0.79,0.81,2.03,0.81,-0.97
8lpU7GSp,Serie A Betano,5,"April 20, 2025",09:00 PM,24528,47465,MRV Arena,Belo Horizonte,Atletico-MG,Botafogo RJ,1,0,H,4-3-3,4-3-3,7.0,7.0,13,7,6,2,5,2,9,4,4,3,1,0,0,0,8,4,14,13,26,16,13,14,1,1,3,2,0,1,2,5,55,45,20,14,85,81,341,273,402,336,69,45,42,26,61,58,71,53,67,40,95,76,23,36,5,4,22,11,1,0,44,36,0,0,0,0,0,1,50,64,6,9,12,14,2,3,24,14,9,6,1.01,0.29,1.73,0.95,1.03,0.78,0.95,1.73,0.92,0.92
GWKPGf4n,Serie A Betano,24,"September 21, 2025",12:30 AM,11816,46931,Estadio Olimpico Nilton Santos,Rio de Janeiro,Botafogo RJ,Atletico-MG,1,0,H,4-4-2,5-4-1,7.2,6.7,8,13,2,2,3,7,5,7,3,6,1,0,0,1,7,4,9,14,13,19,14,9,1,0,5,2,1,0,2,1,32,68,11,20,79,89,237,578,300,649,32,53,14,25,44,47,61,87,45,207,74,239,25,30,3,7,12,23,1,2,41,44,0,0,0,0,0,0,79,70,11,7,14,10,3,4,32,21,8,8,0.72,0.76,0.48,0.47,0.77,1.08,0.47,0.48,0.47,-0.52
MwZPmQN7,Serie A Betano,37,"November 17, 2025",12:00 AM,4472,12000,- Estádio Municipal Cicero De Souza Marques. Game H2H Standings Summary Stats Lineups Player stats Commentary 1st Half 0 - 0 19' Gustavo Neves,Tripping,Bragantino,Atletico-MG,2,0,H,4-3-3,4-3-3,7.8,6.7,20,11,5,5,11,3,13,8,7,3,1,0,1,0,3,7,12,14,22,13,14,12,1,1,4,1,0,1,5,3,53,47,21,13,80,76,303,255,381,336,42,33,20,17,48,52,59,62,58,62,98,100,43,31,6,5,14,16,6,1,44,55,0,0,0,0,3,1,43,59,6,13,14,22,4,3,19,18,13,8,2.86,0.85,1.54,0.58,2.27,0.66,0.58,1.54,0.58,-0.46
OrRUQJAd,Serie A Betano,18,"August 04, 2025",12:30 AM,20092,47465,MRV Arena,Belo Horizonte,Atletico-MG,Bragantino,2,1,H,4-3-3,4-3-3,6.9,7.7,29,4,10,3,12,1,20,3,9,1,,,0,0,9,0,11,13,17,26,13,11,1,3,1,3,0,1,2,8,58,42,44,11,87,76,415,261,476,343,59,48,37,29,63,60,82,48,125,39,153,81,33,33,7,2,21,6,5,2,31,41,0,1,0,0,0,0,67,53,8,8,12,15,7,0,17,18,9,11,3.12,0.72,2.38,1.67,1.77,0.34,1.67,2.38,0.67,0.79
Ol2Hg0RG,Serie A Betano,11,"June 02, 2025",12:30 AM,49955,64846,Castelão,Fortaleza,Ceara,Atletico-MG,0,1,A,4-3-3,3-4-2-1,6.7,6.4,14,8,3,4,8,3,8,4,6,4,,,1,1,8,8,16,15,18,12,15,16,3,3,1,4,0,1,3,3,46,54,23,10,77,79,273,343,354,432,45,36,26,19,58,53,58,62,61,45,106,73,21,15,6,3,29,20,0,1,56,59,0,0,0,0,0,0,58,47,7,8,12,17,3,1,20,36,6,9,0.75,0.47,0.48,0.55,0.77,0.53,0.55,0.48,-0.45,0.48
Y3F1XzJi,Serie A Betano,30,"October 25, 2025",10:00 PM,33694,47465,MRV Arena,Belo Horizonte,Atletico-MG,Ceara,1,0,H,5-2-3,4-3-3,8.0,7.1,6,16,3,6,1,6,1,9,5,7,,,0,0,3,7,13,9,17,10,9,13,2,0,3,0,0,0,6,2,53,47,7,18,89,90,464,408,524,454,52,56,24,20,46,36,76,84,114,124,150,148,11,24,1,7,9,29,1,2,29,41,0,0,0,0,1,1,43,85,3,11,7,13,2,4,25,22,6,7,0.31,1.91,0.90,0.75,0.50,1.20,0.75,0.90,0.75,-0.10
UDmD9C9m,Serie A Betano,29,"October 19, 2025",12:30 AM,39228,49205,Neo Quimica Arena,Sao Paulo,Corinthians,Atletico-MG,1,0,H,4-4-2,5-3-2,6.9,7.6,13,8,1,1,6,3,11,3,2,5,,,0,1,5,3,20,15,24,18,15,20,3,1,3,3,0,0,1,0,62,38,20,13,86,82,460,268,533,327,50,46,28,13,56,28,67,60,79,50,118,83,26,36,5,4,19,11,2,0,53,47,0,0,0,0,1,0,73,56,11,5,15,9,6,4,14,28,6,16,1.45,0.23,0.04,0.02,0.98,0.51,0.02,0.04,0.02,-0.96
UmfXQAiD,Serie A Betano,10,"May 25, 2025",03:00 AM,38154,47465,MRV Arena,Belo Horizonte,Atletico-MG,Corinthians,0,0,D,4-3-3,4-4-2,6.4,6.7,13,6,2,0,8,6,6,3,7,3,,,0,0,1,1,18,24,20,26,24,18,0,0,2,4,0,0,0,2,50,50,13,11,84,81,355,341,422,419,44,54,21,32,48,59,70,62,71,56,102,90,20,15,2,2,10,13,1,2,44,46,0,0,0,0,1,1,69,80,9,8,13,10,3,0,16,11,19,10,1.29,0.57,0.91,0.00,0.41,0.45,0.00,0.91,0.00,0.91
KKmIHoc2,Serie A Betano,9,"May 19, 2025",02:30 AM,61106,61927,Mineirão,Belo Horizonte,Cruzeiro,Atletico-MG,0,0,D,4-5-1,4-3-3,7.1,7.2,21,7,4,3,8,4,13,3,8,4,,,1,0,15,1,17,15,32,28,15,17,1,2,1,5,0,0,3,4,53,47,26,7,79,73,224,195,282,268,53,41,20,26,38,63,63,60,70,50,111,83,27,13,9,1,33,8,3,0,42,52,0,0,0,0,0,0,75,80,9,16,12,20,9,0,30,36,9,8,1.44,0.17,0.96,0.31,0.68,0.16,0.31,0.96,0.31,0.96
raKBivl2,Serie A Betano,28,"October 16, 2025",03:30 AM,40388,47465,MRV Arena,Belo Horizonte,Atletico-MG,Cruzeiro,1,1,D,4-4-2,4-4-2,6.7,7.2,23,4,4,2,11,1,10,1,13,3,1,0,1,0,2,1,15,20,9,16,20,15,1,1,4,4,0,1,1,3,61,39,34,6,87,77,376,208,430,269,61,41,23,19,38,46,81,62,118,42,145,68,47,8,9,1,19,13,1,1,44,39,0,0,1,0,0,0,50,33,6,3,12,9,8,1,27,28,12,5,1.12,0.59,0.72,1.02,1.05,0.37,1.02,0.72,0.02,-0.28
0Kb5JgxJ,Serie A Betano,26,"October 01, 2025",03:30 AM,26567,47465,MRV Arena,Belo Horizonte,Atletico-MG,Juventude,0,0,D,3-4-3,4-4-2,7.0,7.0,13,6,1,2,8,2,8,2,5,4,,,2,0,5,1,16,12,22,22,12,16,2,2,3,4,0,0,2,1,71,29,16,8,88,67,563,174,642,258,60,28,31,16,52,58,79,44,137,24,173,54,10,50,2,5,21,10,1,0,55,43,0,1,0,0,3,0,44,47,4,7,9,15,4,2,13,25,9,9,1.20,0.20,0.22,0.15,1.71,0.15,0.15,0.22,0.15,0.22
hChob00C,Serie A Betano,7,"May 06, 2025",02:00 AM,7486,19924,Estadio Alfredo Jaconi,Caxias do Sul,Juventude,Atletico-MG,0,1,A,4-5-1,4-5-1,7.3,6.4,13,26,6,7,4,4,6,20,7,6,,,0,0,3,5,16,12,27,15,12,16,2,3,2,2,0,0,6,6,45,55,17,37,73,83,252,350,345,424,35,51,17,42,49,83,43,75,39,106,91,142,21,14,4,2,19,14,1,1,57,53,1,1,0,0,0,1,71,69,12,11,17,16,3,15,22,46,7,17,0.72,1.28,1.07,0.46,0.44,1.01,0.46,1.07,0.46,1.07
Gxna5CrJ,Serie A Betano,17,"July 28, 2025",02:30 AM,51345,78838,Maracanã,Rio de Janeiro,Flamengo RJ,Atletico-MG,1,0,H,4-2-3-1,3-4-3,8.0,7.6,16,13,6,5,3,6,7,7,9,6,1,0,0,1,5,7,14,18,11,14,18,14,0,2,4,4,0,0,5,5,61,39,16,14,89,79,447,248,504,312,71,47,17,22,24,47,77,70,109,66,142,94,25,18,3,3,12,17,1,2,55,55,1,0,0,0,1,0,82,53,18,8,22,15,7,2,28,25,6,14,0.82,1.12,1.05,0.74,1.09,0.57,0.74,1.05,0.74,0.05
fVLgaaQi,Serie A Betano,36,"November 26, 2025",02:30 AM,18321,47465,MRV Arena,Belo Horizonte,Atletico-MG,Flamengo RJ,1,1,D,3-5-2,4-3-3,7.5,6.7,8,15,4,4,3,7,6,12,2,3,0,1,0,2,2,4,8,10,9,26,10,8,2,2,3,2,1,0,3,3,28,72,8,26,77,91,218,669,282,733,33,56,18,20,54,36,64,82,32,180,50,220,67,32,2,8,3,25,2,5,37,41,0,1,0,0,1,1,36,60,5,9,14,15,1,4,31,2,12,8,1.11,2.16,1.67,1.16,0.88,2.19,1.16,1.67,0.16,0.67
lrxDFpyo,Serie A Betano,27,"October 05, 2025",12:30 AM,20198,78838,Maracanã,Rio de Janeiro,Fluminense,Atletico-MG,3,0,H,4-2-3-1,3-4-2-1,6.8,7.8,14,5,10,1,2,0,8,0,6,5,1,0,0,0,4,2,14,12,10,12,12,14,3,2,2,4,0,0,1,7,44,56,16,7,89,91,401,526,452,579,78,62,31,26,40,42,75,71,80,71,107,100,27,8,3,1,11,12,3,0,43,38,0,0,0,0,2,0,38,63,5,10,13,16,2,4,15,14,9,8,1.69,0.14,3.48,0.04,1.27,0.20,0.04,3.48,0.04,0.48
ptnT8HEU,Serie A Betano,8,"May 11, 2025",11:30 PM,25018,47465,MRV Arena,Belo Horizonte,Atletico-MG,Fluminense,3,2,H,4-3-3,4-3-3,5.8,7.0,14,5,5,2,5,2,9,1,5,4,1,0,0,0,10,0,7,15,22,23,15,7,3,0,2,2,0,0,0,2,55,45,19,6,85,81,386,319,456,392,30,39,12,19,40,49,75,58,89,45,119,77,33,0,9,0,27,5,3,1,51,41,0,0,2,0,0,1,71,64,15,9,21,14,4,1,12,33,16,7,2.33,0.72,2.27,0.74,1.28,0.52,0.74,2.27,-1.26,-0.73
GGAOhZbD,Serie A Betano,16,"November 13, 2025",01:30 AM,39246,47465,MRV Arena,Belo Horizonte,Atletico-MG,Fortaleza,3,3,D,4-3-3,4-3-3,6.2,6.5,17,12,8,5,4,6,13,6,4,6,1,0,1,0,9,6,10,15,21,13,15,10,2,1,2,1,0,0,2,5,59,41,32,17,88,81,437,283,497,351,66,49,46,28,70,57,77,68,114,63,148,92,37,21,10,4,27,19,3,3,54,40,0,0,0,1,0,0,72,79,13,11,18,14,5,1,23,27,6,13,1.29,2.14,2.69,3.44,0.71,1.04,3.44,2.69,0.44,-0.31
YLYhUvRH,Serie A Betano,35,"November 30, 2025",11:30 PM,51793,64846,Castelão,Fortaleza,Fortaleza,Atletico-MG,1,0,H,4-3-3,3-5-2,7.2,7.5,15,9,4,4,7,2,9,5,6,4,,,1,0,9,2,10,9,11,14,9,10,0,1,0,1,0,0,4,3,34,66,30,27,77,87,242,550,314,634,35,44,19,16,55,36,69,73,75,145,109,198,17,38,4,3,24,8,2,1,56,40,0,1,0,0,0,0,43,50,10,3,23,6,4,3,27,22,12,9,1.36,0.68,1.43,0.77,1.35,0.88,0.77,1.43,0.77,0.43
6Lg7utWP,Serie A Betano,1,"March 29, 2025",11:30 PM,20111,60540,Arena do Grêmio,Porto Alegre,Gremio,Atletico-MG,2,1,H,4-3-3,4-4-2,7.7,7.2,12,22,5,7,4,5,4,15,8,7,1,1,0,0,1,11,5,19,18,19,19,5,1,4,4,0,0,0,6,3,32,68,15,33,74,85,197,478,268,565,38,53,18,32,48,60,55,78,49,128,89,165,36,13,4,3,11,24,1,7,47,54,1,0,0,0,0,2,59,67,10,10,17,15,3,10,44,23,10,10,0.83,2.28,1.42,3.01,0.17,2.30,3.01,1.42,2.01,-0.58
ALtBnDfU,Serie A Betano,20,"August 17, 2025",10:00 PM,34774,47465,MRV Arena,Belo Horizonte,Atletico-MG,Gremio,1,3,A,4-3-3,4-3-3,5.8,6.2,10,8,3,4,5,3,4,4,6,4,0,1,0,0,4,4,12,18,19,13,19,12,1,0,2,2,2,2,1,2,63,37,18,10,87,80,431,231,495,289,53,34,16,13,30,38,81,59,153,30,189,51,24,10,5,1,21,10,0,3,46,56,0,0,1,0,0,1,53,48,9,12,17,25,2,1,13,32,7,11,0.23,1.05,0.41,2.03,0.65,0.82,2.03,0.41,-0.97,-0.59
2HKxae3d,Serie A Betano,12,"June 13, 2025",03:30 AM,24781,47465,MRV Arena,Belo Horizonte,Atletico-MG,Internacional,2,0,H,4-3-3,4-3-3,7.0,7.2,13,10,4,2,6,6,6,8,7,2,1,0,1,2,6,5,14,18,22,17,18,14,5,0,4,3,0,0,2,2,53,47,15,17,81,77,355,299,440,390,56,39,34,22,61,56,69,60,77,59,111,98,13,52,2,11,15,21,1,1,46,45,0,1,0,0,3,0,89,86,16,12,18,14,3,2,27,20,13,15,0.88,0.47,0.39,0.37,0.92,0.84,0.37,0.39,0.37,-0.61
lY8SsqwR,Serie A Betano,31,"November 02, 2025",11:30 PM,32644,51300,Estádio José Pinheiro Borda,Porto Alegre,Internacional,Atletico-MG,0,0,D,3-4-1-2,3-4-2-1,6.8,6.7,21,6,9,2,4,1,9,2,12,4,,,0,0,7,1,10,18,16,20,18,10,4,0,7,4,0,1,2,8,76,24,28,9,90,60,527,107,585,179,52,38,13,21,25,55,86,47,184,27,215,57,38,25,9,2,24,8,1,0,53,48,1,1,0,0,0,0,69,57,9,8,13,14,8,3,23,32,7,8,1.83,0.27,2.00,0.08,2.32,0.09,0.08,2.00,0.08,2.00
8O0wZhRq,Serie A Betano,6,"April 27, 2025",12:30 AM,4966,15000,Estádio José Maria de Campos Maia,Mirassol,Mirassol,Atletico-MG,2,2,D,4-3-3,3-5-2,6.5,7.9,20,17,6,6,7,9,11,8,9,9,,,0,0,9,7,5,11,17,20,11,5,1,3,4,2,0,0,4,4,38,62,18,20,75,83,210,387,281,466,46,40,19,19,41,47,70,72,62,83,88,115,36,22,8,5,22,23,3,2,37,44,0,0,0,0,0,0,56,92,9,12,16,13,7,2,31,26,9,11,1.73,1.73,3.13,1.08,0.64,0.67,1.08,3.13,-0.92,1.13
SWqlfw97,Serie A Betano,25,"September 28, 2025",03:00 AM,22864,47465,MRV Arena,Belo Horizonte,Atletico-MG,Mirassol,1,0,H,3-4-1-2,4-3-3,7.9,7.8,11,26,5,5,2,12,6,15,5,11,1,0,0,0,4,11,8,11,11,21,11,8,0,2,4,3,1,0,5,4,30,70,9,28,76,91,193,518,255,568,37,60,23,18,62,30,58,85,48,186,83,219,11,29,1,13,9,45,2,2,39,54,0,0,0,0,1,0,57,60,8,12,14,20,4,9,41,11,11,6,1.32,1.41,1.38,0.64,0.62,1.09,0.64,1.38,0.64,0.38
