match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
8r5BDa1s,Championship,2,"August 16, 2025",05:00 PM,19552,31367,Ewood Park,Blackburn,Blackburn,Birmingham,1,2,A,4-2-3-1,4-2-3-1,6.0,6.7,5,8,2,4,2,2,5,4,0,4,,,0,0,3,5,13,14,34,27,14,13,3,0,1,2,0,0,2,1,41,59,24,17,69,85,203,362,295,428,26,38,15,15,58,39,45,66,42,61,94,93,53,17,8,4,15,23,0,3,55,57,0,0,0,0,0,0,67,80,12,12,18,15,1,2,36,37,9,13,0.43,2.00,0.78,2.07,0.65,0.94,2.07,0.78,0.07,-0.22
x0CxvJLM,Championship,40,"April 03, 2026",04:00 PM,,29409,St. Andrew's Stadium,Birmingham,Birmingham,Blackburn,0,1,A,4-2-3-1,3-4-2-1,7.9,6.7,12,16,5,4,6,5,7,11,5,5,,,1,0,9,10,7,14,31,27,14,7,1,1,0,2,0,0,3,5,65,35,31,24,83,68,449,187,538,277,36,23,21,14,59,61,69,60,113,62,164,104,20,24,4,6,20,25,3,4,56,50,1,0,0,0,1,1,47,46,7,6,15,13,1,7,35,59,7,2,1.08,1.61,1.08,2.75,1.62,0.79,2.75,1.08,1.75,1.08
2gQcVJ3N,Championship,12,"October 25, 2025",05:00 PM,24923,27000,Ashton Gate Stadium,Bristol,Bristol City,Birmingham,1,0,H,3-4-2-1,4-2-3-1,6.7,7.4,5,13,1,1,3,7,3,5,2,8,,,0,0,0,6,6,9,14,28,9,6,1,1,2,1,0,0,0,0,28,72,11,16,77,87,212,597,274,688,30,40,14,21,46,53,58,70,41,105,71,150,13,21,1,6,8,29,1,1,40,27,0,0,0,0,1,1,81,75,13,6,16,8,1,5,45,8,13,8,0.28,0.69,0.24,0.00,0.34,0.85,0.00,0.24,0.00,-0.76
WQBdSRLH,Championship,36,"March 07, 2026",05:00 PM,18541,27111,The Valley,London,Charlton,Birmingham,1,0,H,3-5-2,4-2-3-1,7.4,7.3,12,7,4,1,3,3,9,1,3,6,,,0,0,3,3,14,6,21,17,6,14,6,1,0,1,0,0,1,3,43,57,21,8,71,74,232,326,325,442,44,28,38,20,87,71,53,61,52,85,98,140,20,6,3,1,15,18,1,0,57,40,0,0,0,0,0,0,75,88,6,7,8,8,5,3,44,34,18,7,0.76,0.35,1.59,0.02,0.24,0.30,0.02,1.59,0.02,0.59
dOD4d5L5,Championship,21,"December 13, 2025",05:00 PM,26822,29409,St. Andrew's Stadium,Birmingham,Birmingham,Charlton,1,1,D,4-2-3-1,3-1-4-2,6.1,7.2,24,7,5,1,9,3,9,7,15,0,1,0,2,0,10,3,8,9,25,18,9,8,1,2,3,4,0,0,0,4,61,39,22,15,81,71,390,211,479,298,41,48,20,37,49,77,71,50,117,53,164,105,15,42,4,8,27,19,1,2,41,43,1,0,0,0,1,0,69,70,9,7,13,10,10,3,19,35,9,12,1.24,1.13,1.07,0.99,0.90,0.55,0.99,1.07,-0.01,0.07
jPVg8Hx8,Championship,26,"January 04, 2026",02:00 PM,27932,29409,St. Andrew's Stadium,Birmingham,Birmingham,Coventry,3,2,H,4-2-3-1,4-2-3-1,6.5,6.4,9,17,4,6,2,9,6,11,3,6,,,0,0,2,6,8,13,26,23,13,8,4,2,3,1,0,1,4,1,24,76,12,24,49,83,83,428,170,514,19,53,11,31,57,58,39,73,30,100,76,137,20,17,1,5,5,29,3,3,42,61,0,0,0,1,2,1,50,56,9,10,18,18,3,2,51,17,13,10,1.27,1.33,1.95,1.29,0.57,1.21,1.29,1.95,-0.71,-1.05
vLWoEoAr,Championship,7,"September 27, 2025",02:30 PM,30585,32753,Coventry Building Society Arena,Coventry,Coventry,Birmingham,3,0,H,4-2-3-1,4-2-3-1,6.8,7.2,14,5,5,0,8,3,12,3,2,2,,,0,0,3,4,12,11,32,18,11,12,4,2,1,4,0,1,0,3,63,37,25,6,83,76,422,222,507,293,39,41,22,21,57,51,73,47,117,22,161,47,24,18,4,2,17,11,5,0,44,45,0,1,0,0,0,0,56,67,9,4,16,6,1,2,16,35,6,11,2.13,0.19,1.82,0.00,1.28,0.22,0.00,1.82,0.00,-0.18
CvnvVNxh,Championship,39,"March 21, 2026",02:30 PM,29928,33597,Pride Park,Derby,Derby,Birmingham,1,0,H,4-2-3-1,3-4-3,7.1,7.9,17,3,6,0,5,2,10,2,7,1,1,0,1,0,6,2,16,12,25,17,12,16,3,2,1,4,0,0,0,5,50,50,24,10,71,72,237,234,332,323,36,29,24,19,66,66,66,60,85,53,129,89,24,12,5,2,21,17,3,0,52,57,0,2,0,0,1,1,69,48,9,10,13,21,6,1,29,40,3,5,1.16,0.16,1.20,0.00,1.43,0.21,0.00,1.20,0.00,0.20
nTOGCxT0,Championship,23,"December 26, 2025",02:30 PM,28082,29409,St. Andrew's Stadium,Birmingham,Birmingham,Derby,1,1,D,4-2-3-1,3-4-1-2,6.3,7.5,25,5,9,1,5,1,18,3,7,2,0,1,2,0,12,1,13,17,26,17,17,13,2,2,3,3,1,1,0,8,74,26,52,11,85,55,477,115,563,208,58,34,26,26,45,77,79,36,184,21,234,59,19,29,9,2,47,7,4,1,53,61,0,0,0,0,1,0,75,62,9,13,12,21,11,3,13,53,6,8,2.99,0.79,2.44,0.84,1.91,0.83,0.84,2.44,-0.16,1.44
nohgFndS,Championship,10,"October 18, 2025",05:00 PM,27215,29409,St. Andrew's Stadium,Birmingham,Birmingham,Hull,2,3,A,4-2-3-1,4-2-3-1,6.0,6.6,29,14,8,7,10,6,15,10,14,4,0,1,0,1,9,7,14,7,21,16,7,14,4,1,4,7,1,0,5,6,65,35,35,22,80,68,401,185,502,274,39,32,24,22,61,69,72,47,112,44,156,94,23,29,7,4,30,14,3,2,59,39,0,0,0,0,0,1,64,53,7,8,11,15,11,1,17,39,9,11,2.85,1.16,1.53,2.66,0.85,0.84,2.66,1.53,0.66,-0.47
