match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
G8l2pZ5b,Super Lig,15,"December 08, 2025",07:00 PM,2879,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Antalyaspor,0,0,D,3-4-2-1,3-4-2-1,7.0,6.9,9,6,2,3,6,3,8,5,1,1,,,1,0,9,4,19,18,22,19,18,19,0,5,1,1,0,0,3,2,55,45,23,8,84,79,324,265,386,334,41,42,15,30,37,71,76,57,86,39,113,68,30,23,10,3,33,13,3,0,46,53,0,1,0,0,1,0,77,50,10,9,13,18,1,0,18,32,8,7,0.65,0.31,0.12,0.95,1.03,0.31,0.95,0.12,0.95,0.12
b5TaFNP7,Super Lig,23,"February 21, 2026",03:00 PM,,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Basaksehir,1,2,A,3-4-2-1,4-2-3-1,6.2,7.3,13,13,2,3,6,7,6,9,7,4,,,0,0,6,2,18,14,16,17,14,18,4,2,5,5,0,0,1,1,53,47,18,22,85,84,395,361,462,428,55,47,27,28,49,60,78,64,87,71,112,111,26,17,7,2,27,12,1,6,41,48,3,0,0,0,1,1,100,71,12,5,12,7,5,3,18,24,8,8,1.09,3.59,0.59,1.62,1.23,1.83,1.62,0.59,-0.38,-0.41
z13E0HLF,Super Lig,6,"September 21, 2025",05:00 PM,,17156,Basaksehir Fatih Terim Stadium,Istanbul,Basaksehir,Alanyaspor,1,1,D,4-1-4-1,3-4-2-1,7.5,6.4,13,13,5,6,5,6,7,7,6,6,,,0,0,7,4,14,21,20,21,21,14,3,0,3,3,0,0,5,4,53,47,25,19,84,80,356,308,424,385,55,43,26,20,47,46,70,61,78,43,112,70,15,31,4,4,26,13,3,6,45,48,0,1,1,1,0,3,80,56,8,5,10,9,3,1,15,31,12,6,1.82,1.73,1.62,1.56,1.41,0.96,1.56,1.62,0.56,0.62
CAftAOg5,Super Lig,4,"August 31, 2025",09:30 PM,5564,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Besiktas,2,0,H,3-4-2-1,4-2-3-1,7.5,7.0,9,15,3,4,5,6,6,11,3,4,,,0,2,2,6,18,8,15,16,8,18,3,3,1,3,0,0,4,1,37,63,18,22,81,88,268,498,331,568,52,36,24,15,46,42,62,78,51,117,82,150,23,30,3,7,13,23,2,4,43,37,1,1,0,0,1,0,75,47,9,7,12,15,1,5,24,18,10,14,1.43,2.43,1.73,0.94,0.56,1.89,0.94,1.73,0.94,-0.27
fiw41tat,Super Lig,21,"February 08, 2026",07:00 PM,,42684,Besiktas Park,Istanbul,Besiktas,Alanyaspor,2,2,D,4-1-4-1,3-4-2-1,6.3,6.7,20,7,8,3,5,3,10,4,10,3,,,1,0,3,3,15,13,15,19,13,15,4,1,2,4,0,0,1,6,69,31,19,11,87,68,461,159,529,233,56,23,27,13,48,57,73,51,109,21,150,41,19,22,4,2,21,9,3,0,56,34,0,0,0,0,1,0,38,67,6,2,16,3,7,1,14,29,10,10,2.50,0.31,3.03,1.21,1.25,0.08,1.21,3.03,-0.79,1.03
KxXUnMSk,Super Lig,20,"January 31, 2026",01:30 PM,,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Eyupspor,1,3,A,3-4-3,4-4-2,6.0,6.7,17,13,6,6,7,6,10,8,7,5,1,0,0,0,2,3,6,11,24,15,11,6,0,1,2,1,0,0,3,5,42,58,22,15,83,88,304,462,365,527,55,48,26,26,47,54,68,73,65,70,96,96,22,36,4,5,18,14,4,2,30,36,1,0,0,1,0,1,44,75,4,9,9,12,4,1,15,21,10,9,1.78,1.37,2.13,2.07,1.10,0.69,2.07,2.13,-0.93,1.13
dxwoLTp9,Super Lig,3,"August 25, 2025",07:00 PM,1372,14234,Recep Tayyip Erdoğan Stadyumu,Istanbul,Eyupspor,Alanyaspor,2,1,H,3-4-2-1,3-4-2-1,6.7,6.9,5,12,3,2,2,6,4,8,1,4,1,0,0,1,0,5,18,17,11,23,19,18,1,2,3,3,0,0,1,1,44,56,12,25,83,84,312,401,378,476,46,45,34,22,74,49,53,60,30,78,57,129,20,24,1,5,5,21,1,1,44,43,1,0,0,0,2,1,38,42,5,5,13,12,0,4,25,7,7,3,0.52,1.46,0.98,0.70,0.66,1.54,0.70,0.98,-0.30,-1.02
Cdyj0x2D,Super Lig,17,"December 21, 2025",01:30 PM,1494,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Karagumruk,2,0,H,3-4-3,4-4-1-1,7.5,7.4,11,9,6,3,4,2,6,3,5,6,1,0,0,0,2,3,16,19,17,19,19,16,1,2,3,1,0,0,3,4,44,56,16,13,85,88,359,480,422,547,47,45,24,19,51,42,67,55,62,51,92,92,9,11,1,2,11,18,1,0,38,36,0,2,0,0,0,0,60,64,6,7,10,11,1,4,25,17,9,12,0.95,0.20,2.27,0.28,0.23,0.29,0.28,2.27,0.28,0.27
KvYYUm74,Super Lig,18,"January 18, 2026",07:00 PM,,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Fenerbahce,2,3,A,3-4-3,4-2-3-1,5.6,6.4,9,12,3,4,6,5,7,9,2,3,1,1,1,2,6,6,10,10,9,20,10,10,0,1,2,0,0,0,1,1,45,55,14,23,86,85,378,464,439,545,54,40,20,20,37,50,77,59,78,60,101,101,21,13,4,2,19,16,1,4,32,39,1,0,0,0,0,2,73,50,8,8,11,16,0,3,33,23,11,5,0.67,2.31,1.29,3.08,0.52,1.35,3.08,1.29,0.08,-0.71
Ma6ESysK,Super Lig,1,"September 17, 2025",08:00 PM,,50530,Chobani Stadium Fenerbahce Sukru Saracoglu,Istanbul,Fenerbahce,Alanyaspor,2,2,D,4-2-3-1,3-4-2-1,5.4,8.3,19,5,7,2,6,3,14,4,5,1,0,1,1,0,8,0,11,10,27,17,10,11,4,1,1,2,0,0,0,4,62,38,26,10,87,80,485,279,560,347,56,37,27,16,48,43,76,71,124,41,163,58,27,23,7,3,26,13,2,1,50,32,0,1,1,0,0,0,70,73,14,8,20,11,6,0,17,30,5,11,3.14,0.44,1.90,0.24,2.44,0.24,0.24,1.90,-1.76,-0.10
8Ycwi4lJ,Super Lig,7,"September 26, 2025",08:00 PM,8147,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Galatasaray,0,1,A,3-4-2-1,4-2-3-1,6.0,7.4,22,7,8,2,7,4,17,3,5,4,,,2,0,6,0,16,14,18,3,14,16,0,4,2,1,0,0,1,8,46,54,35,10,82,87,372,487,454,557,43,28,22,15,51,53,69,61,96,56,140,92,21,40,5,2,24,5,6,2,44,45,0,0,0,0,2,0,57,58,4,7,7,12,7,1,17,40,5,10,2.12,1.67,2.59,1.53,1.74,1.17,1.53,2.59,0.53,2.59
ITO7rMgf,Super Lig,24,"February 28, 2026",07:00 PM,,53978,Rams Park,Istanbul,Galatasaray,Alanyaspor,3,1,H,4-2-3-1,3-4-2-1,7.2,7.8,14,11,6,5,5,5,10,7,4,4,0,1,2,1,4,0,4,18,13,13,18,4,6,1,2,3,0,0,4,2,59,41,25,13,90,87,505,333,563,384,58,64,25,27,43,42,79,82,117,80,149,97,13,38,2,5,15,13,4,1,32,37,0,1,0,1,1,0,50,64,7,7,14,11,3,1,13,28,8,11,2.18,0.74,3.45,1.13,1.17,0.55,1.13,3.45,0.13,0.45
WEZKN0zI,Super Lig,28,"April 04, 2026",04:00 PM,,35574,Gaziantep Stadyumu,Gaziantep,Gaziantep,Alanyaspor,1,1,D,3-5-2,3-4-2-1,6.6,7.4,15,8,5,3,5,2,8,5,7,3,,,0,0,2,2,20,16,16,28,16,20,3,2,2,3,0,0,2,4,58,42,20,18,87,78,429,276,491,354,36,46,16,25,44,54,62,64,56,43,90,67,21,22,3,2,14,9,0,2,45,49,0,1,0,0,0,1,64,79,7,11,11,14,5,3,19,21,15,8,0.92,0.83,1.04,0.73,0.40,0.72,0.73,1.04,-0.27,0.04
jTaih8on,Super Lig,11,"November 03, 2025",07:00 PM,3151,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Gaziantep,0,0,D,3-4-3,4-2-3-1,7.2,6.8,8,13,3,3,3,8,4,10,4,3,,,0,0,4,4,13,10,21,19,10,13,1,1,3,0,0,0,2,3,54,46,12,32,87,86,421,348,485,406,50,56,20,30,40,54,62,68,42,55,68,81,20,42,3,5,15,12,2,2,41,54,0,1,0,0,0,0,75,82,12,18,16,22,2,2,20,21,10,19,0.66,0.89,1.11,0.14,0.97,1.38,0.14,1.11,0.14,1.11
8jTkeKfc,Super Lig,25,"March 09, 2026",07:00 PM,,10128,Alanya Oba Stadium,Alanya,Alanyaspor,Genclerbirligi,0,0,D,3-4-2-1,4-1-4-1,6.9,7.5,18,3,7,0,4,1,14,1,4,2,,,1,0,9,2,5,11,25,19,11,5,1,0,1,2,0,0,0,7,59,41,36,6,89,82,494,332,553,407,53,45,20,27,38,60,78,61,155,37,198,61,31,18,13,2,42,11,1,0,36,41,0,1,0,0,0,0,64,67,7,10,11,15,7,2,17,43,8,4,1.33,0.12,1.07,0.00,0.90,0.12,0.00,1.07,0.00,1.07
