match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
0pCQQCs0,QSL,5,"September 22, 2024",08:00 PM,,12000,Hamad bin Khalifa Stadium,Doha,Al Ahli Doha,Al Arabi,3,3,D,3-4-2-1,4-2-3-1,5.8,6.3,11,13,10,4,1,9,,,,,,,,,5,3,,,,,,,,,3,3,0,0,1,7,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB9AuXQH,QSL,16,"February 23, 2025",03:45 PM,,13000,Grand Hamad Stadium,Doha,Al Arabi,Al Ahli Doha,4,2,H,5-4-1,5-4-1,6.7,7.1,15,9,6,5,4,2,9,7,6,2,,,0,0,4,4,18,14,17,7,14,18,1,0,1,2,0,0,3,2,57,43,28,23,89,86,459,335,515,388,,,,,,,75,70,91,53,121,76,23,43,3,3,13,7,3,4,,,,,,,,,65,67,11,8,17,12,5,2,12,20,12,9,2.10,2.50,,,,,,,,
4nAI8Vf4,QSL,18,"March 08, 2025",08:30 PM,,10000,Abdullah bin Khalifa Stadium,Doha,Al-Duhail,Al Ahli Doha,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zyxyWkZo,QSL,7,"October 19, 2024",07:30 PM,,12000,Hamad bin Khalifa Stadium,Doha,Al Ahli Doha,Al-Duhail,0,1,A,3-4-2-1,4-2-3-1,6.8,6.4,5,7,1,5,4,2,,,,,,,,,4,4,,,,,,,,,1,4,0,0,4,1,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CfzPuL33,QSL,13,"January 22, 2025",05:45 PM,,21175,Thani bin Jassim Stadium,Doha,Al-Gharafa,Al Ahli Doha,2,0,H,4-2-3-1,5-4-1,7.1,7.0,9,10,6,3,3,4,3,2,6,8,,,0,0,7,1,7,13,26,20,13,7,2,0,2,1,0,0,3,4,56,44,18,8,81,80,388,310,478,389,,,,,,,59,62,66,40,111,65,15,29,3,2,20,7,2,0,,,,,,,,,62,47,13,7,21,15,0,3,7,26,11,8,0.76,0.27,,,,,,,,
pGzaopOj,QSL,2,"August 18, 2024",08:30 PM,,44400,Al Thumama Stadium,Doha,Al Ahli Doha,Al-Gharafa,1,0,H,3-4-3,3-4-3,7.7,7.2,4,9,2,5,2,4,,,,,,,,,3,6,,,,,,,,,5,3,0,0,5,1,41,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4Cy5x7E8,QSL,14,"January 29, 2025",05:45 PM,,25500,Al Khor Stadium,Al Khor,Al Khor,Al Ahli Doha,0,1,A,5-3-2,5-4-1,5.7,6.7,11,11,4,1,4,5,7,5,4,6,,,0,0,7,5,15,20,14,12,20,15,1,1,2,0,0,0,0,4,26,74,16,21,66,89,133,545,203,609,,,,,,,52,71,38,80,73,113,19,25,3,4,16,16,3,0,,,,,,,,,50,82,11,9,22,11,3,5,20,33,13,4,1.81,0.53,,,,,,,,
fofsbN7d,QSL,3,"August 23, 2024",08:30 PM,,12000,Hamad bin Khalifa Stadium,Doha,Al Ahli Doha,Al Khor,2,1,H,3-4-3,5-4-1,6.5,6.5,7,8,4,1,3,7,,,,,,,,,4,3,,,,,,,,,3,0,0,0,0,2,57,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48ogL8vA,QSL,19,"March 29, 2025",08:00 PM,,12000,Hamad bin Khalifa Stadium,Doha,Al Ahli Doha,Al Rayyan,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgjJrTIi,QSL,8,"October 26, 2024",07:30 PM,,15000,Jassim Bin Hamad Stadium,Doha,Al Rayyan,Al Ahli Doha,2,2,D,4-2-3-1,3-4-2-1,6.7,6.6,13,6,6,5,7,1,,,,,,,,,8,10,,,,,,,,,2,2,0,0,3,4,56,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
