match_id,league_division,round,date,kickoff_time,attendance,capacity,stadium,city,home_team,away_team,home_goals,away_goals,result,home_formation,away_formation,home_team_rating,away_team_rating,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_headed_goals,away_headed_goals,home_hit_woodwork,away_hit_woodwork,home_corners,away_corners,home_free_kicks,away_free_kicks,home_throw_ins,away_throw_ins,home_fouls_committed,away_fouls_committed,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_possession_pct,away_possession_pct,home_touches_opp_box,away_touches_opp_box,home_passes_pct,away_passes_pct,home_passes_successful,away_passes_successful,home_passes_total,away_passes_total,home_long_passes_pct,away_long_passes_pct,home_long_passes_successful,away_long_passes_successful,home_long_passes_total,away_long_passes_total,home_passes_final_third_pct,away_passes_final_third_pct,home_passes_final_third_successful,away_passes_final_third_successful,home_passes_final_third_total,away_passes_final_third_total,home_crosses_pct,away_crosses_pct,home_crosses_successful,away_crosses_successful,home_crosses_total,away_crosses_total,home_big_chances,away_big_chances,home_duels_won,away_duels_won,home_errors_leading_to_shot,away_errors_leading_to_shot,home_errors_leading_to_goal,away_errors_leading_to_goal,home_accurate_through_passes,away_accurate_through_passes,home_tackles_pct,away_tackles_pct,home_tackles_successful,away_tackles_successful,home_tackles_total,away_tackles_total,home_shots_blocked,away_shots_blocked,home_clearances,away_clearances,home_interceptions,away_interceptions,home_xg,away_xg,home_xgot,away_xgot,home_xa,away_xa,home_xgot_faced,away_xgot_faced,home_goals_prevented,away_goals_prevented
WQwX75Qh,Eredivisie,22,"February 08, 2026",03:30 PM,18736,19500,AFAS Stadion,Alkmaar,AZ Alkmaar,Ajax,1,1,D,4-2-3-1,4-3-3,6.3,6.5,14,12,6,2,3,6,7,8,7,4,1,1,0,0,2,4,12,11,16,14,11,12,4,1,3,0,0,0,1,5,38,62,16,40,75,83,251,458,336,550,33,53,17,34,51,64,68,74,55,123,81,166,14,38,2,8,14,21,3,1,45,48,0,1,0,0,0,1,61,67,11,6,18,9,5,4,30,19,9,7,1.82,0.94,2.52,0.15,0.64,1.01,0.15,2.52,-0.85,1.52
th9lWVFt,Eredivisie,9,"October 18, 2025",10:00 PM,54274,55865,Johan Cruijff Arena,Amsterdam,Ajax,AZ Alkmaar,0,2,A,4-2-3-1,4-3-3,5.8,6.7,17,13,6,3,7,4,11,7,6,6,1,0,0,0,5,4,19,13,17,14,13,19,3,1,4,2,0,0,1,6,61,39,37,24,87,81,480,281,549,349,62,37,21,20,34,54,78,60,124,51,160,85,27,33,4,2,15,6,2,3,68,41,1,1,1,0,2,1,52,57,12,8,23,14,4,6,10,21,6,5,1.24,2.24,0.64,1.70,1.79,0.85,1.70,0.64,-0.30,-0.36
AZNiFSGL,Eredivisie,21,"February 01, 2026",01:15 PM,4500,4700,Stadion Woudestein,Rotterdam,Excelsior,Ajax,2,2,D,5-4-1,4-3-3,5.8,7.2,11,9,5,3,4,5,6,6,5,3,1,0,0,0,4,1,5,12,18,22,12,5,3,2,1,0,0,0,1,3,48,52,18,29,80,81,356,396,443,487,39,39,27,25,69,64,56,58,58,48,103,83,25,13,4,1,16,8,2,2,33,49,1,0,0,0,0,0,50,73,6,11,12,15,2,1,17,18,14,3,0.77,0.73,1.53,0.64,0.47,0.94,0.64,1.53,-1.36,-0.47
fiazQ9Bc,Eredivisie,13,"November 22, 2025",07:45 PM,54484,55865,Johan Cruijff Arena,Amsterdam,Ajax,Excelsior,1,2,A,4-2-3-1,4-3-3,6.1,6.8,15,8,5,4,4,3,10,4,5,4,,,0,0,9,2,13,4,26,11,4,13,2,0,2,1,0,0,2,4,64,36,36,12,88,79,555,285,631,360,67,58,34,47,51,81,77,63,136,45,177,71,18,9,7,1,38,11,4,1,58,46,0,0,1,1,0,0,59,74,13,14,22,19,6,1,17,40,11,9,1.45,0.51,1.76,1.10,1.88,0.51,1.10,1.76,-0.90,0.76
ETF7rUup,Eredivisie,20,"January 24, 2026",05:30 PM,54715,55865,Johan Cruijff Arena,Amsterdam,Ajax,FC Volendam,2,0,H,4-3-3,4-3-3,7.0,8.1,31,5,14,2,8,3,18,3,13,2,2,0,0,1,10,0,13,10,17,13,10,13,2,3,1,3,0,0,2,11,65,35,59,9,88,82,546,282,618,344,53,33,20,15,38,45,76,68,133,50,174,74,21,14,5,1,24,7,6,1,53,37,0,0,0,0,0,0,56,63,10,10,18,16,9,0,9,32,11,11,3.24,0.32,5.23,0.23,2.41,0.47,0.23,5.23,0.23,3.23
xvyNGyb3,Eredivisie,4,"August 30, 2025",05:30 PM,6864,6984,Kras Stadion,Volendam,FC Volendam,Ajax,1,1,D,4-2-3-1,4-2-3-1,7.2,7.0,11,13,4,4,4,8,2,9,9,4,,,0,0,2,7,15,11,10,15,12,15,1,2,2,3,0,0,3,3,31,69,14,31,77,89,226,576,294,645,38,67,23,35,60,52,59,82,57,159,97,195,15,21,2,6,13,29,1,2,46,36,0,1,0,0,1,1,68,60,13,3,19,5,3,1,32,23,11,10,0.77,1.39,0.91,0.85,0.57,1.17,0.85,0.91,-0.15,-0.09
OENEJHse,Eredivisie,28,"March 22, 2026",03:30 PM,47500,51177,De Kuip,Rotterdam,Feyenoord,Ajax,1,1,D,4-3-3,4-3-3,6.4,6.8,14,5,5,2,4,2,12,2,2,3,,,0,0,5,1,16,12,18,17,12,16,0,0,1,3,0,0,1,3,53,47,26,8,82,77,399,328,484,425,36,42,15,30,42,71,67,56,91,44,136,79,33,25,5,2,15,8,2,0,53,57,1,0,0,0,0,0,63,63,12,15,19,24,5,1,12,21,3,11,1.41,0.20,1.52,0.67,0.85,0.18,0.67,1.52,-0.33,0.52
hrkVjbXA,Eredivisie,16,"December 14, 2025",03:30 PM,47506,55865,Johan Cruijff Arena,Amsterdam,Ajax,Feyenoord,2,0,H,4-3-3,4-3-3,6.7,7.8,15,18,7,1,5,10,9,12,6,6,,,0,0,3,12,12,12,7,22,12,12,2,0,2,1,0,0,1,4,42,58,17,43,83,86,336,446,404,520,32,62,16,16,50,26,70,77,52,170,74,221,17,14,1,5,6,36,0,1,42,40,0,1,0,0,2,1,45,56,9,5,20,9,3,7,40,10,16,9,1.27,1.91,0.96,0.06,1.06,2.36,0.06,0.96,0.06,-1.04
0GnNk8gm,Eredivisie,2,"August 17, 2025",01:15 PM,9997,10400,De Adelaarshorst,Deventer,G.A. Eagles,Ajax,2,2,D,4-2-3-1,4-3-3,8.2,6.7,9,22,4,11,2,7,5,17,4,5,1,2,0,0,6,9,10,9,16,7,9,12,2,2,1,2,0,0,9,2,48,52,22,42,85,89,393,440,462,496,41,33,21,11,51,33,68,87,92,117,135,135,15,20,3,4,20,20,2,4,41,35,1,0,1,1,1,0,55,69,11,9,20,13,3,4,16,29,2,13,0.66,1.76,1.57,2.65,1.38,1.26,2.65,1.57,0.65,-0.43
EgabHiso,Eredivisie,19,"January 17, 2026",05:30 PM,53979,55865,Johan Cruijff Arena,Amsterdam,Ajax,G.A. Eagles,2,2,D,4-3-3,4-2-3-1,7.0,6.8,18,10,6,6,8,4,15,5,3,5,,,2,1,1,5,16,11,10,14,11,16,0,2,2,4,0,0,4,4,51,49,41,18,88,87,445,411,507,474,45,47,22,17,49,36,82,76,94,89,114,117,0,9,0,2,6,23,6,2,39,32,1,1,0,0,3,3,57,82,8,9,14,11,4,0,27,20,8,6,3.14,0.94,2.30,1.81,1.57,1.28,1.81,2.30,-0.19,0.30
bBnyIqkg,Eredivisie,26,"March 07, 2026",05:30 PM,22525,22550,Euroborg,Groningen,Groningen,Ajax,3,1,H,4-4-2,4-3-3,7.3,7.5,13,13,6,5,4,4,9,7,4,6,1,1,1,0,6,8,7,5,20,17,5,7,0,2,1,1,0,0,4,3,40,60,26,19,73,82,272,454,372,553,41,36,24,27,59,76,60,73,83,102,138,140,29,20,2,5,7,25,6,4,54,49,0,1,0,0,3,0,41,91,9,10,22,11,3,4,27,22,11,15,1.90,2.08,1.73,1.91,2.30,1.13,1.91,1.73,0.91,-1.27
zoR5RMn2,Eredivisie,14,"December 02, 2025",03:30 PM,,55865,Johan Cruijff Arena,Amsterdam,Ajax,Groningen,2,0,H,4-3-3,4-2-3-1,8.6,7.2,13,17,6,7,4,4,11,7,2,10,,,1,0,3,5,10,14,11,21,14,10,0,1,1,0,0,0,7,3,48,52,25,19,86,86,438,460,508,535,48,43,29,22,61,51,78,71,85,96,109,135,33,17,2,3,6,18,3,3,39,40,1,0,0,0,2,2,44,75,4,9,9,12,3,6,25,7,14,9,1.52,1.96,2.02,1.15,1.02,1.58,1.15,2.02,1.15,0.02
QJcZVswe,Eredivisie,11,"November 01, 2025",05:30 PM,54283,55865,Johan Cruijff Arena,Amsterdam,Ajax,Heerenveen,1,1,D,4-2-3-1,4-2-3-1,7.3,7.0,9,17,2,7,4,5,7,10,2,7,,,0,0,5,4,16,6,27,19,6,16,2,0,0,2,0,0,6,1,57,43,30,32,83,80,449,326,540,406,60,33,31,16,52,48,69,60,100,48,144,80,19,25,3,3,16,12,0,1,50,46,0,0,1,0,1,0,65,50,11,10,17,20,3,5,22,22,9,20,1.11,1.06,0.83,0.65,1.70,0.46,0.65,0.83,-0.35,-0.17
lIfSffyp,Eredivisie,3,"August 24, 2025",05:45 PM,54683,55865,Johan Cruijff Arena,Amsterdam,Ajax,Heracles,2,0,H,4-3-3,4-2-3-1,6.6,7.0,27,4,10,0,6,2,23,3,4,1,,,0,0,10,1,15,7,19,16,10,15,4,1,0,2,0,0,0,8,66,34,55,9,90,76,581,257,647,337,51,38,19,21,37,55,85,51,141,48,165,94,32,17,6,2,19,12,3,0,47,29,0,1,0,1,0,0,58,62,7,8,12,13,11,2,20,22,10,8,2.66,0.16,2.79,0.00,3.52,0.22,0.00,2.79,0.00,0.79
YPhrbo4c,Eredivisie,7,"September 27, 2025",05:30 PM,55865,55865,Johan Cruijff Arena,Amsterdam,Ajax,NAC Breda,2,1,H,4-2-3-1,4-2-3-1,7.8,6.6,12,17,7,7,3,5,10,14,2,3,0,1,0,0,2,7,14,11,12,23,11,14,2,3,2,4,0,1,6,4,51,49,26,33,82,79,372,345,452,434,52,35,25,17,48,48,72,64,71,93,99,145,29,21,2,4,7,19,3,2,57,51,1,0,0,0,0,0,75,67,15,12,20,18,2,5,41,14,5,7,1.87,1.55,2.83,1.55,1.20,0.66,1.55,2.83,0.55,0.83
EPuKN8M7,Eredivisie,24,"February 21, 2026",10:00 PM,53583,55865,Johan Cruijff Arena,Amsterdam,Ajax,Nijmegen,1,1,D,4-3-3,3-4-2-1,7.8,7.2,9,17,4,9,2,5,8,8,1,9,,,0,1,6,7,16,7,13,13,7,16,2,5,1,1,0,0,7,3,48,52,22,30,78,79,322,347,415,437,42,35,27,22,65,62,69,65,60,95,87,147,18,24,2,5,11,21,3,1,50,42,1,1,0,1,0,1,43,60,6,9,14,15,3,3,29,16,10,8,1.72,1.22,1.69,2.19,1.27,1.40,2.19,1.69,1.19,0.69
ptU9qGPp,Eredivisie,17,"December 20, 2025",09:00 PM,12650,12650,Goffertstadion,Nijmegen,Nijmegen,Ajax,2,2,D,3-4-2-1,4-3-3,7.4,7.1,14,19,5,8,5,6,8,13,6,6,,,0,0,1,7,8,8,17,19,8,8,3,1,3,3,1,0,6,4,39,61,25,36,78,84,264,440,339,522,42,35,26,13,62,37,71,79,105,118,148,149,20,32,3,7,15,22,4,4,45,47,0,0,1,0,0,1,60,44,9,4,15,9,4,5,16,25,3,8,1.92,2.06,2.99,1.33,1.06,1.98,1.33,2.99,-0.67,1.99
v3X8qnk4,Eredivisie,6,"September 21, 2025",03:30 PM,35700,35000,Philips Stadion,Eindhoven,PSV,Ajax,2,2,D,4-3-3,4-3-3,7.1,6.2,16,14,8,6,7,4,8,11,8,3,2,0,0,0,9,5,13,17,10,19,17,13,1,1,2,5,0,0,4,5,62,38,23,24,87,80,432,251,497,314,49,42,23,15,47,36,75,68,120,48,161,71,21,20,5,2,24,10,5,4,55,51,1,1,0,0,3,2,67,42,18,8,27,19,1,4,15,22,9,7,3.45,2.19,1.87,2.28,2.55,0.86,2.28,1.87,0.28,-0.13
4ONtTZN6,Eredivisie,15,"December 06, 2025",07:45 PM,11920,12500,Fortuna Sittard Stadion,Sittard,Sittard,Ajax,1,3,A,5-4-1,4-3-3,5.9,5.9,26,13,7,4,13,4,15,7,11,6,1,0,0,0,4,4,9,13,11,16,13,9,1,0,3,4,1,1,3,6,36,64,31,23,76,85,225,470,295,552,34,39,21,20,61,51,64,81,73,152,114,188,46,13,12,2,26,15,3,0,48,42,1,1,0,0,0,0,73,92,11,12,15,13,6,5,23,27,10,3,2.72,1.01,1.61,0.52,1.87,0.66,0.52,1.61,-0.48,0.61
bFxmZsPi,Eredivisie,23,"February 14, 2026",09:00 PM,54160,55865,Johan Cruijff Arena,Amsterdam,Ajax,Sittard,4,1,H,4-3-3,4-2-3-1,6.4,7.2,20,8,8,1,7,5,15,5,5,3,,,1,0,4,0,10,11,15,8,11,10,1,2,0,0,0,0,1,4,55,45,38,15,91,85,523,395,575,464,48,41,14,19,29,46,84,71,118,63,141,89,21,27,3,3,14,11,3,2,49,50,0,0,0,0,2,1,39,81,7,21,18,26,5,2,15,18,9,12,1.28,0.85,3.10,0.22,1.68,1.12,0.22,3.10,0.22,-0.90
bB2aEM5F,Eredivisie,27,"March 14, 2026",10:00 PM,48506,55865,Johan Cruijff Arena,Amsterdam,Ajax,Sparta Rotterdam,4,0,H,4-3-3,4-2-3-1,7.4,7.3,22,8,10,1,8,6,14,6,8,2,,,0,0,5,3,17,8,19,16,8,17,2,2,0,2,0,0,1,7,58,42,42,12,82,79,411,275,499,350,39,48,18,24,46,50,77,66,115,59,150,90,21,18,3,4,14,22,5,1,59,53,1,0,0,0,3,0,61,67,11,12,18,18,4,1,16,26,10,12,3.82,0.25,2.75,0.04,1.83,0.27,0.04,2.75,0.04,-0.25
rNQElYW0,Eredivisie,8,"October 04, 2025",05:30 PM,10599,11000,Sparta Stadion Het Kasteel,Rotterdam,Sparta Rotterdam,Ajax,3,3,D,4-2-3-1,4-3-3,5.8,6.7,14,17,5,4,5,7,8,10,6,7,,,0,1,6,4,9,8,21,26,8,9,1,1,1,3,0,0,1,2,33,67,21,35,76,89,206,510,271,576,61,51,37,24,61,47,62,78,63,123,101,158,15,22,3,5,20,23,4,1,46,46,0,2,0,0,0,0,71,86,17,12,24,14,4,6,45,19,9,5,2.14,1.71,2.62,1.94,0.52,2.47,1.94,2.62,-1.06,-0.38
EX5JaSFr,Eredivisie,18,"January 11, 2026",03:30 PM,5290,5338,BUKO Stadion,Velsen-Zuid,Telstar,Ajax,2,3,A,3-4-2-1,4-3-3,6.9,6.4,7,16,3,10,1,2,7,12,0,4,1,1,0,0,8,3,6,6,17,17,6,6,5,0,1,1,1,0,7,2,35,65,29,25,75,88,250,566,332,643,35,59,18,33,52,56,62,76,58,109,94,143,24,29,5,2,21,7,1,5,48,42,0,0,0,0,0,2,43,54,9,7,21,13,3,4,17,36,13,7,0.76,1.74,0.98,2.13,0.94,1.85,2.13,0.98,-0.87,-0.02
t2A4w1sS,Eredivisie,1,"August 10, 2025",03:30 PM,54665,55865,Johan Cruijff Arena,Amsterdam,Ajax,Telstar,2,0,H,4-3-3,3-4-2-1,7.8,7.9,15,18,7,5,4,6,10,11,5,7,1,0,1,1,8,10,11,9,16,9,9,12,1,2,0,0,0,0,5,5,62,38,41,23,90,84,550,303,612,362,71,63,25,36,35,57,82,74,154,54,188,73,22,31,4,5,18,16,5,4,46,32,0,2,0,2,1,1,52,57,11,8,21,14,4,7,21,19,9,8,1.67,1.26,2.21,1.31,1.99,0.96,1.31,2.21,1.31,0.21
O847r053,Eredivisie,10,"October 26, 2025",02:15 PM,30000,30000,De Grolsch Veste,Enschede,Twente,Ajax,2,3,A,4-2-3-1,4-2-3-1,6.2,6.7,21,9,5,6,7,1,12,7,9,2,1,1,0,0,6,1,13,14,13,14,14,13,1,1,0,2,0,0,3,3,61,39,38,26,87,80,500,292,578,365,56,38,25,18,45,47,79,62,159,60,202,97,45,36,10,4,22,11,5,2,43,48,0,0,0,0,1,0,50,55,9,11,18,20,9,2,21,24,8,14,2.74,0.99,2.13,2.66,1.84,0.90,2.66,2.13,-0.34,0.13
